id,category,created_at,message,rating,is_read,customer_id
514318,APPLICATION,2023-04-02 15:12:33,Synthetic feedback message 14319; no real customer data.,4,1,102320
514319,PORTAL,2021-12-02 14:21:35,Synthetic feedback message 14320; no real customer data.,5,1,102321
514320,SERVICE,2024-02-01 19:29:52,Synthetic feedback message 14321; no real customer data.,1,0,102322
514321,PAYMENT,2025-07-19 18:33:33,Synthetic feedback message 14322; no real customer data.,2,1,102323
514322,CLAIM,2022-10-01 06:40:00,Synthetic feedback message 14323; no real customer data.,3,1,102324
514323,APPLICATION,2022-02-20 06:13:10,Synthetic feedback message 14324; no real customer data.,4,1,102325
514324,PORTAL,2022-02-01 06:08:59,Synthetic feedback message 14325; no real customer data.,5,0,102326
514325,SERVICE,2022-11-05 16:42:38,Synthetic feedback message 14326; no real customer data.,1,1,102327
514326,PAYMENT,2023-05-21 14:10:31,Synthetic feedback message 14327; no real customer data.,2,1,102328
514327,CLAIM,2023-06-17 22:13:59,Synthetic feedback message 14328; no real customer data.,3,1,102329
514328,APPLICATION,2026-07-20 12:24:17,Synthetic feedback message 14329; no real customer data.,4,0,102330
514329,PORTAL,2023-09-30 16:33:15,Synthetic feedback message 14330; no real customer data.,5,1,102331
514330,SERVICE,2026-06-14 21:13:24,Synthetic feedback message 14331; no real customer data.,1,1,102332
514331,PAYMENT,2025-02-23 06:30:26,Synthetic feedback message 14332; no real customer data.,2,1,102333
514332,CLAIM,2026-08-06 19:51:03,Synthetic feedback message 14333; no real customer data.,3,0,102334
514333,APPLICATION,2024-08-05 12:15:04,Synthetic feedback message 14334; no real customer data.,4,1,102335
514334,PORTAL,2025-07-27 11:47:04,Synthetic feedback message 14335; no real customer data.,5,1,102336
514335,SERVICE,2024-02-17 17:39:28,Synthetic feedback message 14336; no real customer data.,1,1,102337
514336,PAYMENT,2025-12-31 19:47:45,Synthetic feedback message 14337; no real customer data.,2,0,102338
514337,CLAIM,2023-05-13 09:19:12,Synthetic feedback message 14338; no real customer data.,3,1,102339
514338,APPLICATION,2025-12-31 01:18:02,Synthetic feedback message 14339; no real customer data.,4,1,102340
514339,PORTAL,2024-03-04 09:26:46,Synthetic feedback message 14340; no real customer data.,5,1,102341
514340,SERVICE,2023-10-19 06:09:04,Synthetic feedback message 14341; no real customer data.,1,0,102342
514341,PAYMENT,2023-11-15 01:38:30,Synthetic feedback message 14342; no real customer data.,2,1,102343
514342,CLAIM,2024-04-06 03:54:13,Synthetic feedback message 14343; no real customer data.,3,1,102344
514343,APPLICATION,2025-01-25 23:03:24,Synthetic feedback message 14344; no real customer data.,4,1,102345
514344,PORTAL,2023-01-20 03:57:11,Synthetic feedback message 14345; no real customer data.,5,0,102346
514345,SERVICE,2026-02-13 19:21:59,Synthetic feedback message 14346; no real customer data.,1,1,102347
514346,PAYMENT,2024-11-17 23:04:57,Synthetic feedback message 14347; no real customer data.,2,1,102348
514347,CLAIM,2024-02-17 12:27:03,Synthetic feedback message 14348; no real customer data.,3,1,102349
514348,APPLICATION,2025-11-11 08:50:11,Synthetic feedback message 14349; no real customer data.,4,0,102350
514349,PORTAL,2025-10-09 19:13:22,Synthetic feedback message 14350; no real customer data.,5,1,102351
514350,SERVICE,2023-06-07 00:23:23,Synthetic feedback message 14351; no real customer data.,1,1,102352
514351,PAYMENT,2026-02-20 11:12:48,Synthetic feedback message 14352; no real customer data.,2,1,102353
514352,CLAIM,2024-04-01 23:03:11,Synthetic feedback message 14353; no real customer data.,3,0,102354
514353,APPLICATION,2025-12-10 02:00:12,Synthetic feedback message 14354; no real customer data.,4,1,102355
514354,PORTAL,2024-03-12 20:16:39,Synthetic feedback message 14355; no real customer data.,5,1,102356
514355,SERVICE,2025-12-20 16:45:16,Synthetic feedback message 14356; no real customer data.,1,1,102357
514356,PAYMENT,2022-04-19 17:30:24,Synthetic feedback message 14357; no real customer data.,2,0,102358
514357,CLAIM,2022-09-08 16:39:56,Synthetic feedback message 14358; no real customer data.,3,1,102359
514358,APPLICATION,2024-10-02 13:09:01,Synthetic feedback message 14359; no real customer data.,4,1,102360
514359,PORTAL,2025-08-18 17:14:48,Synthetic feedback message 14360; no real customer data.,5,1,102361
514360,SERVICE,2022-10-31 02:20:09,Synthetic feedback message 14361; no real customer data.,1,0,102362
514361,PAYMENT,2023-11-07 09:12:39,Synthetic feedback message 14362; no real customer data.,2,1,102363
514362,CLAIM,2024-09-26 04:52:07,Synthetic feedback message 14363; no real customer data.,3,1,102364
514363,APPLICATION,2026-03-25 06:30:37,Synthetic feedback message 14364; no real customer data.,4,1,102365
514364,PORTAL,2023-06-23 13:58:26,Synthetic feedback message 14365; no real customer data.,5,0,102366
514365,SERVICE,2024-11-11 19:59:31,Synthetic feedback message 14366; no real customer data.,1,1,102367
514366,PAYMENT,2026-02-02 05:57:22,Synthetic feedback message 14367; no real customer data.,2,1,102368
514367,CLAIM,2022-12-09 23:45:08,Synthetic feedback message 14368; no real customer data.,3,1,102369
514368,APPLICATION,2024-01-06 20:36:51,Synthetic feedback message 14369; no real customer data.,4,0,102370
514369,PORTAL,2025-11-20 12:03:34,Synthetic feedback message 14370; no real customer data.,5,1,102371
514370,SERVICE,2024-09-18 21:24:24,Synthetic feedback message 14371; no real customer data.,1,1,102372
514371,PAYMENT,2026-04-13 12:59:19,Synthetic feedback message 14372; no real customer data.,2,1,102373
514372,CLAIM,2022-07-23 00:36:56,Synthetic feedback message 14373; no real customer data.,3,0,102374
514373,APPLICATION,2022-05-02 16:34:09,Synthetic feedback message 14374; no real customer data.,4,1,102375
514374,PORTAL,2022-07-27 11:27:38,Synthetic feedback message 14375; no real customer data.,5,1,102376
514375,SERVICE,2024-04-13 06:22:14,Synthetic feedback message 14376; no real customer data.,1,1,102377
514376,PAYMENT,2023-05-31 16:23:25,Synthetic feedback message 14377; no real customer data.,2,0,102378
514377,CLAIM,2024-07-19 10:43:58,Synthetic feedback message 14378; no real customer data.,3,1,102379
514378,APPLICATION,2023-07-04 05:24:28,Synthetic feedback message 14379; no real customer data.,4,1,102380
514379,PORTAL,2023-12-15 21:27:17,Synthetic feedback message 14380; no real customer data.,5,1,102381
514380,SERVICE,2026-04-26 19:55:09,Synthetic feedback message 14381; no real customer data.,1,0,102382
514381,PAYMENT,2022-01-02 15:42:58,Synthetic feedback message 14382; no real customer data.,2,1,102383
514382,CLAIM,2025-08-18 11:35:24,Synthetic feedback message 14383; no real customer data.,3,1,102384
514383,APPLICATION,2023-05-22 08:45:10,Synthetic feedback message 14384; no real customer data.,4,1,102385
514384,PORTAL,2023-08-19 05:38:58,Synthetic feedback message 14385; no real customer data.,5,0,102386
514385,SERVICE,2023-11-02 19:30:50,Synthetic feedback message 14386; no real customer data.,1,1,102387
514386,PAYMENT,2023-05-05 07:10:53,Synthetic feedback message 14387; no real customer data.,2,1,102388
514387,CLAIM,2026-02-08 00:34:07,Synthetic feedback message 14388; no real customer data.,3,1,102389
514388,APPLICATION,2026-07-23 06:28:40,Synthetic feedback message 14389; no real customer data.,4,0,102390
514389,PORTAL,2024-12-12 10:33:44,Synthetic feedback message 14390; no real customer data.,5,1,102391
514390,SERVICE,2022-02-26 10:00:55,Synthetic feedback message 14391; no real customer data.,1,1,102392
514391,PAYMENT,2025-04-25 05:11:10,Synthetic feedback message 14392; no real customer data.,2,1,102393
514392,CLAIM,2024-08-10 16:02:07,Synthetic feedback message 14393; no real customer data.,3,0,102394
514393,APPLICATION,2025-08-03 16:38:21,Synthetic feedback message 14394; no real customer data.,4,1,102395
514394,PORTAL,2022-12-13 11:00:02,Synthetic feedback message 14395; no real customer data.,5,1,102396
514395,SERVICE,2025-04-10 01:08:35,Synthetic feedback message 14396; no real customer data.,1,1,102397
514396,PAYMENT,2025-05-07 03:19:06,Synthetic feedback message 14397; no real customer data.,2,0,102398
514397,CLAIM,2023-06-01 22:47:45,Synthetic feedback message 14398; no real customer data.,3,1,102399
514398,APPLICATION,2022-07-29 12:57:24,Synthetic feedback message 14399; no real customer data.,4,1,102400
514399,PORTAL,2022-02-07 21:15:35,Synthetic feedback message 14400; no real customer data.,5,1,102401
514400,SERVICE,2025-02-22 18:18:16,Synthetic feedback message 14401; no real customer data.,1,0,102402
514401,PAYMENT,2025-01-25 14:00:40,Synthetic feedback message 14402; no real customer data.,2,1,102403
514402,CLAIM,2023-04-07 10:29:27,Synthetic feedback message 14403; no real customer data.,3,1,102404
514403,APPLICATION,2021-10-13 19:16:52,Synthetic feedback message 14404; no real customer data.,4,1,102405
514404,PORTAL,2026-02-27 12:08:13,Synthetic feedback message 14405; no real customer data.,5,0,102406
514405,SERVICE,2022-07-03 06:46:52,Synthetic feedback message 14406; no real customer data.,1,1,102407
514406,PAYMENT,2026-02-04 12:14:25,Synthetic feedback message 14407; no real customer data.,2,1,102408
514407,CLAIM,2025-03-02 19:40:16,Synthetic feedback message 14408; no real customer data.,3,1,102409
514408,APPLICATION,2026-03-22 21:16:38,Synthetic feedback message 14409; no real customer data.,4,0,102410
514409,PORTAL,2021-10-15 02:37:11,Synthetic feedback message 14410; no real customer data.,5,1,102411
514410,SERVICE,2024-11-21 17:11:24,Synthetic feedback message 14411; no real customer data.,1,1,102412
514411,PAYMENT,2022-06-13 16:20:06,Synthetic feedback message 14412; no real customer data.,2,1,102413
514412,CLAIM,2023-05-05 13:01:15,Synthetic feedback message 14413; no real customer data.,3,0,102414
514413,APPLICATION,2024-01-27 19:11:40,Synthetic feedback message 14414; no real customer data.,4,1,102415
514414,PORTAL,2026-05-09 10:43:02,Synthetic feedback message 14415; no real customer data.,5,1,102416
514415,SERVICE,2023-07-30 14:58:01,Synthetic feedback message 14416; no real customer data.,1,1,102417
514416,PAYMENT,2026-05-27 16:03:56,Synthetic feedback message 14417; no real customer data.,2,0,102418
514417,CLAIM,2022-10-20 11:31:02,Synthetic feedback message 14418; no real customer data.,3,1,102419
514418,APPLICATION,2026-04-19 16:00:34,Synthetic feedback message 14419; no real customer data.,4,1,102420
514419,PORTAL,2024-01-27 09:16:04,Synthetic feedback message 14420; no real customer data.,5,1,102421
514420,SERVICE,2023-07-06 13:51:31,Synthetic feedback message 14421; no real customer data.,1,0,102422
514421,PAYMENT,2025-01-20 19:28:33,Synthetic feedback message 14422; no real customer data.,2,1,102423
514422,CLAIM,2021-12-19 08:33:04,Synthetic feedback message 14423; no real customer data.,3,1,102424
514423,APPLICATION,2025-03-26 20:13:07,Synthetic feedback message 14424; no real customer data.,4,1,102425
514424,PORTAL,2024-07-18 02:16:39,Synthetic feedback message 14425; no real customer data.,5,0,102426
514425,SERVICE,2021-10-07 02:24:26,Synthetic feedback message 14426; no real customer data.,1,1,102427
514426,PAYMENT,2021-09-15 11:30:51,Synthetic feedback message 14427; no real customer data.,2,1,102428
514427,CLAIM,2026-01-27 14:46:51,Synthetic feedback message 14428; no real customer data.,3,1,102429
514428,APPLICATION,2022-11-09 20:19:45,Synthetic feedback message 14429; no real customer data.,4,0,102430
514429,PORTAL,2024-09-18 12:35:10,Synthetic feedback message 14430; no real customer data.,5,1,102431
514430,SERVICE,2023-02-17 10:35:23,Synthetic feedback message 14431; no real customer data.,1,1,102432
514431,PAYMENT,2023-06-10 20:42:51,Synthetic feedback message 14432; no real customer data.,2,1,102433
514432,CLAIM,2023-05-08 03:36:51,Synthetic feedback message 14433; no real customer data.,3,0,102434
514433,APPLICATION,2023-03-16 15:31:26,Synthetic feedback message 14434; no real customer data.,4,1,102435
514434,PORTAL,2021-12-13 14:45:51,Synthetic feedback message 14435; no real customer data.,5,1,102436
514435,SERVICE,2022-07-19 08:04:04,Synthetic feedback message 14436; no real customer data.,1,1,102437
514436,PAYMENT,2025-02-23 07:33:01,Synthetic feedback message 14437; no real customer data.,2,0,102438
514437,CLAIM,2025-06-30 21:06:10,Synthetic feedback message 14438; no real customer data.,3,1,102439
514438,APPLICATION,2024-05-08 06:02:31,Synthetic feedback message 14439; no real customer data.,4,1,102440
514439,PORTAL,2021-11-29 08:32:32,Synthetic feedback message 14440; no real customer data.,5,1,102441
514440,SERVICE,2025-11-23 17:14:21,Synthetic feedback message 14441; no real customer data.,1,0,102442
514441,PAYMENT,2022-10-17 11:05:18,Synthetic feedback message 14442; no real customer data.,2,1,102443
514442,CLAIM,2025-12-14 04:00:50,Synthetic feedback message 14443; no real customer data.,3,1,102444
514443,APPLICATION,2025-12-07 04:04:52,Synthetic feedback message 14444; no real customer data.,4,1,102445
514444,PORTAL,2022-05-23 00:15:06,Synthetic feedback message 14445; no real customer data.,5,0,102446
514445,SERVICE,2024-08-29 00:27:46,Synthetic feedback message 14446; no real customer data.,1,1,102447
514446,PAYMENT,2026-01-22 13:16:02,Synthetic feedback message 14447; no real customer data.,2,1,102448
514447,CLAIM,2024-11-12 08:33:26,Synthetic feedback message 14448; no real customer data.,3,1,102449
514448,APPLICATION,2025-12-12 13:33:05,Synthetic feedback message 14449; no real customer data.,4,0,102450
514449,PORTAL,2023-07-27 01:20:35,Synthetic feedback message 14450; no real customer data.,5,1,102451
514450,SERVICE,2023-09-06 12:27:17,Synthetic feedback message 14451; no real customer data.,1,1,102452
514451,PAYMENT,2025-07-08 18:11:45,Synthetic feedback message 14452; no real customer data.,2,1,102453
514452,CLAIM,2023-12-07 23:01:27,Synthetic feedback message 14453; no real customer data.,3,0,102454
514453,APPLICATION,2025-09-16 08:45:41,Synthetic feedback message 14454; no real customer data.,4,1,102455
514454,PORTAL,2025-05-13 10:57:34,Synthetic feedback message 14455; no real customer data.,5,1,102456
514455,SERVICE,2023-10-07 21:23:55,Synthetic feedback message 14456; no real customer data.,1,1,102457
514456,PAYMENT,2025-08-29 02:00:38,Synthetic feedback message 14457; no real customer data.,2,0,102458
514457,CLAIM,2026-03-08 01:18:35,Synthetic feedback message 14458; no real customer data.,3,1,102459
514458,APPLICATION,2022-10-18 16:07:46,Synthetic feedback message 14459; no real customer data.,4,1,102460
514459,PORTAL,2022-01-11 06:28:25,Synthetic feedback message 14460; no real customer data.,5,1,102461
514460,SERVICE,2025-12-12 15:07:53,Synthetic feedback message 14461; no real customer data.,1,0,102462
514461,PAYMENT,2021-12-25 21:08:50,Synthetic feedback message 14462; no real customer data.,2,1,102463
514462,CLAIM,2024-05-22 05:34:13,Synthetic feedback message 14463; no real customer data.,3,1,102464
514463,APPLICATION,2022-04-13 22:02:50,Synthetic feedback message 14464; no real customer data.,4,1,102465
514464,PORTAL,2025-04-19 04:12:44,Synthetic feedback message 14465; no real customer data.,5,0,102466
514465,SERVICE,2026-06-24 06:37:31,Synthetic feedback message 14466; no real customer data.,1,1,102467
514466,PAYMENT,2026-02-13 04:21:51,Synthetic feedback message 14467; no real customer data.,2,1,102468
514467,CLAIM,2021-09-05 02:29:03,Synthetic feedback message 14468; no real customer data.,3,1,102469
514468,APPLICATION,2023-04-08 13:31:47,Synthetic feedback message 14469; no real customer data.,4,0,102470
514469,PORTAL,2025-09-29 13:57:51,Synthetic feedback message 14470; no real customer data.,5,1,102471
514470,SERVICE,2022-03-01 16:01:13,Synthetic feedback message 14471; no real customer data.,1,1,102472
514471,PAYMENT,2022-01-29 19:18:23,Synthetic feedback message 14472; no real customer data.,2,1,102473
514472,CLAIM,2024-11-09 16:10:42,Synthetic feedback message 14473; no real customer data.,3,0,102474
514473,APPLICATION,2023-12-13 20:50:07,Synthetic feedback message 14474; no real customer data.,4,1,102475
514474,PORTAL,2024-07-01 19:24:08,Synthetic feedback message 14475; no real customer data.,5,1,102476
514475,SERVICE,2024-10-31 15:12:39,Synthetic feedback message 14476; no real customer data.,1,1,102477
514476,PAYMENT,2026-05-24 11:44:54,Synthetic feedback message 14477; no real customer data.,2,0,102478
514477,CLAIM,2025-10-06 06:21:45,Synthetic feedback message 14478; no real customer data.,3,1,102479
514478,APPLICATION,2023-07-14 19:17:10,Synthetic feedback message 14479; no real customer data.,4,1,102480
514479,PORTAL,2022-04-21 22:30:29,Synthetic feedback message 14480; no real customer data.,5,1,102481
514480,SERVICE,2024-03-08 00:29:52,Synthetic feedback message 14481; no real customer data.,1,0,102482
514481,PAYMENT,2022-12-03 00:27:27,Synthetic feedback message 14482; no real customer data.,2,1,102483
514482,CLAIM,2022-03-04 18:48:01,Synthetic feedback message 14483; no real customer data.,3,1,102484
514483,APPLICATION,2025-12-25 19:25:58,Synthetic feedback message 14484; no real customer data.,4,1,102485
514484,PORTAL,2023-09-15 12:18:04,Synthetic feedback message 14485; no real customer data.,5,0,102486
514485,SERVICE,2024-06-05 11:41:51,Synthetic feedback message 14486; no real customer data.,1,1,102487
514486,PAYMENT,2026-04-29 02:11:50,Synthetic feedback message 14487; no real customer data.,2,1,102488
514487,CLAIM,2024-11-23 21:35:32,Synthetic feedback message 14488; no real customer data.,3,1,102489
514488,APPLICATION,2022-03-11 22:15:46,Synthetic feedback message 14489; no real customer data.,4,0,102490
514489,PORTAL,2024-11-13 13:34:16,Synthetic feedback message 14490; no real customer data.,5,1,102491
514490,SERVICE,2025-03-09 00:32:21,Synthetic feedback message 14491; no real customer data.,1,1,102492
514491,PAYMENT,2022-04-12 04:19:59,Synthetic feedback message 14492; no real customer data.,2,1,102493
514492,CLAIM,2025-02-14 15:30:32,Synthetic feedback message 14493; no real customer data.,3,0,102494
514493,APPLICATION,2024-01-19 10:07:08,Synthetic feedback message 14494; no real customer data.,4,1,102495
514494,PORTAL,2024-01-20 15:05:22,Synthetic feedback message 14495; no real customer data.,5,1,102496
514495,SERVICE,2026-02-03 10:54:11,Synthetic feedback message 14496; no real customer data.,1,1,102497
514496,PAYMENT,2024-02-23 11:56:05,Synthetic feedback message 14497; no real customer data.,2,0,102498
514497,CLAIM,2024-07-06 11:39:57,Synthetic feedback message 14498; no real customer data.,3,1,102499
514498,APPLICATION,2023-04-16 17:13:25,Synthetic feedback message 14499; no real customer data.,4,1,102500
514499,PORTAL,2024-07-07 07:36:19,Synthetic feedback message 14500; no real customer data.,5,1,102501
514500,SERVICE,2022-04-30 13:05:57,Synthetic feedback message 14501; no real customer data.,1,0,102502
514501,PAYMENT,2023-02-01 06:31:14,Synthetic feedback message 14502; no real customer data.,2,1,102503
514502,CLAIM,2024-02-15 06:43:42,Synthetic feedback message 14503; no real customer data.,3,1,102504
514503,APPLICATION,2022-03-30 14:06:02,Synthetic feedback message 14504; no real customer data.,4,1,102505
514504,PORTAL,2025-07-31 02:50:21,Synthetic feedback message 14505; no real customer data.,5,0,102506
514505,SERVICE,2024-08-25 01:18:49,Synthetic feedback message 14506; no real customer data.,1,1,102507
514506,PAYMENT,2026-07-29 04:21:41,Synthetic feedback message 14507; no real customer data.,2,1,102508
514507,CLAIM,2024-01-18 07:59:40,Synthetic feedback message 14508; no real customer data.,3,1,102509
514508,APPLICATION,2024-09-27 08:56:01,Synthetic feedback message 14509; no real customer data.,4,0,102510
514509,PORTAL,2024-10-20 15:41:09,Synthetic feedback message 14510; no real customer data.,5,1,102511
514510,SERVICE,2024-08-11 22:30:00,Synthetic feedback message 14511; no real customer data.,1,1,102512
514511,PAYMENT,2024-08-08 22:22:28,Synthetic feedback message 14512; no real customer data.,2,1,102513
514512,CLAIM,2021-12-31 17:38:28,Synthetic feedback message 14513; no real customer data.,3,0,102514
514513,APPLICATION,2026-08-01 19:01:27,Synthetic feedback message 14514; no real customer data.,4,1,102515
514514,PORTAL,2023-08-16 00:58:49,Synthetic feedback message 14515; no real customer data.,5,1,102516
514515,SERVICE,2025-06-15 07:42:21,Synthetic feedback message 14516; no real customer data.,1,1,102517
514516,PAYMENT,2022-09-21 14:13:22,Synthetic feedback message 14517; no real customer data.,2,0,102518
514517,CLAIM,2024-01-30 21:41:43,Synthetic feedback message 14518; no real customer data.,3,1,102519
514518,APPLICATION,2025-11-28 14:24:21,Synthetic feedback message 14519; no real customer data.,4,1,102520
514519,PORTAL,2025-03-06 21:07:14,Synthetic feedback message 14520; no real customer data.,5,1,102521
514520,SERVICE,2025-06-07 06:05:20,Synthetic feedback message 14521; no real customer data.,1,0,102522
514521,PAYMENT,2025-10-01 03:20:12,Synthetic feedback message 14522; no real customer data.,2,1,102523
514522,CLAIM,2025-04-06 02:45:53,Synthetic feedback message 14523; no real customer data.,3,1,102524
514523,APPLICATION,2024-10-08 09:38:13,Synthetic feedback message 14524; no real customer data.,4,1,102525
514524,PORTAL,2022-03-06 19:33:12,Synthetic feedback message 14525; no real customer data.,5,0,102526
514525,SERVICE,2023-05-10 20:03:25,Synthetic feedback message 14526; no real customer data.,1,1,102527
514526,PAYMENT,2022-12-15 08:07:05,Synthetic feedback message 14527; no real customer data.,2,1,102528
514527,CLAIM,2024-11-09 17:18:05,Synthetic feedback message 14528; no real customer data.,3,1,102529
514528,APPLICATION,2024-06-01 10:20:36,Synthetic feedback message 14529; no real customer data.,4,0,102530
514529,PORTAL,2023-08-07 01:44:31,Synthetic feedback message 14530; no real customer data.,5,1,102531
514530,SERVICE,2022-02-13 13:39:46,Synthetic feedback message 14531; no real customer data.,1,1,102532
514531,PAYMENT,2025-03-12 18:49:47,Synthetic feedback message 14532; no real customer data.,2,1,102533
514532,CLAIM,2024-05-02 01:44:40,Synthetic feedback message 14533; no real customer data.,3,0,102534
514533,APPLICATION,2022-02-27 20:32:35,Synthetic feedback message 14534; no real customer data.,4,1,102535
514534,PORTAL,2022-12-02 14:34:32,Synthetic feedback message 14535; no real customer data.,5,1,102536
514535,SERVICE,2024-04-08 13:41:13,Synthetic feedback message 14536; no real customer data.,1,1,102537
514536,PAYMENT,2021-12-20 19:25:07,Synthetic feedback message 14537; no real customer data.,2,0,102538
514537,CLAIM,2026-04-15 19:45:41,Synthetic feedback message 14538; no real customer data.,3,1,102539
514538,APPLICATION,2022-08-19 10:53:56,Synthetic feedback message 14539; no real customer data.,4,1,102540
514539,PORTAL,2022-01-21 00:37:18,Synthetic feedback message 14540; no real customer data.,5,1,102541
514540,SERVICE,2022-05-08 07:59:21,Synthetic feedback message 14541; no real customer data.,1,0,102542
514541,PAYMENT,2022-06-19 17:12:26,Synthetic feedback message 14542; no real customer data.,2,1,102543
514542,CLAIM,2024-07-05 21:10:09,Synthetic feedback message 14543; no real customer data.,3,1,102544
514543,APPLICATION,2022-10-20 07:00:41,Synthetic feedback message 14544; no real customer data.,4,1,102545
514544,PORTAL,2023-01-26 17:39:24,Synthetic feedback message 14545; no real customer data.,5,0,102546
514545,SERVICE,2024-01-28 08:12:55,Synthetic feedback message 14546; no real customer data.,1,1,102547
514546,PAYMENT,2026-05-13 18:29:27,Synthetic feedback message 14547; no real customer data.,2,1,102548
514547,CLAIM,2024-10-02 02:11:06,Synthetic feedback message 14548; no real customer data.,3,1,102549
514548,APPLICATION,2024-06-19 18:57:31,Synthetic feedback message 14549; no real customer data.,4,0,102550
514549,PORTAL,2025-02-24 10:55:51,Synthetic feedback message 14550; no real customer data.,5,1,102551
514550,SERVICE,2022-05-27 03:12:18,Synthetic feedback message 14551; no real customer data.,1,1,102552
514551,PAYMENT,2026-04-25 01:16:15,Synthetic feedback message 14552; no real customer data.,2,1,102553
514552,CLAIM,2024-08-07 20:58:45,Synthetic feedback message 14553; no real customer data.,3,0,102554
514553,APPLICATION,2025-11-20 19:41:47,Synthetic feedback message 14554; no real customer data.,4,1,102555
514554,PORTAL,2022-06-17 12:18:34,Synthetic feedback message 14555; no real customer data.,5,1,102556
514555,SERVICE,2024-08-28 06:22:09,Synthetic feedback message 14556; no real customer data.,1,1,102557
514556,PAYMENT,2025-11-27 22:27:46,Synthetic feedback message 14557; no real customer data.,2,0,102558
514557,CLAIM,2024-04-05 17:47:18,Synthetic feedback message 14558; no real customer data.,3,1,102559
514558,APPLICATION,2023-05-29 01:33:08,Synthetic feedback message 14559; no real customer data.,4,1,102560
514559,PORTAL,2024-06-11 02:19:23,Synthetic feedback message 14560; no real customer data.,5,1,102561
514560,SERVICE,2023-06-18 14:17:23,Synthetic feedback message 14561; no real customer data.,1,0,102562
514561,PAYMENT,2023-04-14 18:53:37,Synthetic feedback message 14562; no real customer data.,2,1,102563
514562,CLAIM,2025-05-01 18:03:44,Synthetic feedback message 14563; no real customer data.,3,1,102564
514563,APPLICATION,2022-10-22 02:55:22,Synthetic feedback message 14564; no real customer data.,4,1,102565
514564,PORTAL,2026-04-15 20:43:53,Synthetic feedback message 14565; no real customer data.,5,0,102566
514565,SERVICE,2024-12-10 01:36:40,Synthetic feedback message 14566; no real customer data.,1,1,102567
514566,PAYMENT,2023-10-12 16:25:25,Synthetic feedback message 14567; no real customer data.,2,1,102568
514567,CLAIM,2024-10-10 06:32:11,Synthetic feedback message 14568; no real customer data.,3,1,102569
514568,APPLICATION,2025-09-22 06:42:20,Synthetic feedback message 14569; no real customer data.,4,0,102570
514569,PORTAL,2023-07-08 05:02:10,Synthetic feedback message 14570; no real customer data.,5,1,102571
514570,SERVICE,2024-06-10 01:04:52,Synthetic feedback message 14571; no real customer data.,1,1,102572
514571,PAYMENT,2025-02-27 17:43:03,Synthetic feedback message 14572; no real customer data.,2,1,102573
514572,CLAIM,2026-04-04 23:15:25,Synthetic feedback message 14573; no real customer data.,3,0,102574
514573,APPLICATION,2021-12-04 05:12:07,Synthetic feedback message 14574; no real customer data.,4,1,102575
514574,PORTAL,2022-01-12 03:43:34,Synthetic feedback message 14575; no real customer data.,5,1,102576
514575,SERVICE,2022-03-02 07:20:17,Synthetic feedback message 14576; no real customer data.,1,1,102577
514576,PAYMENT,2023-01-18 07:19:48,Synthetic feedback message 14577; no real customer data.,2,0,102578
514577,CLAIM,2025-07-10 11:14:13,Synthetic feedback message 14578; no real customer data.,3,1,102579
514578,APPLICATION,2024-01-05 15:47:38,Synthetic feedback message 14579; no real customer data.,4,1,102580
514579,PORTAL,2024-09-10 16:37:38,Synthetic feedback message 14580; no real customer data.,5,1,102581
514580,SERVICE,2021-12-04 03:21:51,Synthetic feedback message 14581; no real customer data.,1,0,102582
514581,PAYMENT,2024-11-05 14:14:57,Synthetic feedback message 14582; no real customer data.,2,1,102583
514582,CLAIM,2022-12-27 23:39:37,Synthetic feedback message 14583; no real customer data.,3,1,102584
514583,APPLICATION,2025-06-22 22:31:33,Synthetic feedback message 14584; no real customer data.,4,1,102585
514584,PORTAL,2021-12-20 19:11:36,Synthetic feedback message 14585; no real customer data.,5,0,102586
514585,SERVICE,2024-07-03 19:57:58,Synthetic feedback message 14586; no real customer data.,1,1,102587
514586,PAYMENT,2026-04-25 17:48:06,Synthetic feedback message 14587; no real customer data.,2,1,102588
514587,CLAIM,2021-11-24 14:06:11,Synthetic feedback message 14588; no real customer data.,3,1,102589
514588,APPLICATION,2024-07-13 10:39:11,Synthetic feedback message 14589; no real customer data.,4,0,102590
514589,PORTAL,2023-03-14 21:01:10,Synthetic feedback message 14590; no real customer data.,5,1,102591
514590,SERVICE,2026-04-22 16:48:30,Synthetic feedback message 14591; no real customer data.,1,1,102592
514591,PAYMENT,2023-05-27 12:25:11,Synthetic feedback message 14592; no real customer data.,2,1,102593
514592,CLAIM,2022-11-17 12:53:07,Synthetic feedback message 14593; no real customer data.,3,0,102594
514593,APPLICATION,2021-09-24 04:12:49,Synthetic feedback message 14594; no real customer data.,4,1,102595
514594,PORTAL,2024-08-22 23:52:31,Synthetic feedback message 14595; no real customer data.,5,1,102596
514595,SERVICE,2024-11-15 06:33:30,Synthetic feedback message 14596; no real customer data.,1,1,102597
514596,PAYMENT,2025-11-22 23:33:36,Synthetic feedback message 14597; no real customer data.,2,0,102598
514597,CLAIM,2024-04-10 17:22:20,Synthetic feedback message 14598; no real customer data.,3,1,102599
514598,APPLICATION,2024-08-09 00:07:52,Synthetic feedback message 14599; no real customer data.,4,1,102600
514599,PORTAL,2026-02-11 16:35:43,Synthetic feedback message 14600; no real customer data.,5,1,102601
