employee_id,department,job_title,years_experience,performance_score,base_salary,allowances,overtime_hours,bonus,tax_rate,pension_rate,net_salary,record_month,synthetic
SYN-EMP-011191,Claims,Assistant,18,4.8,784000.00,62720.00,15,0.00,5,2,724327.64,2024-02,True
SYN-EMP-011192,Policy,Officer,19,4.9,877000.00,70160.00,16,8770.00,6,2,849405.85,2024-01,True
SYN-EMP-011193,Finance,Senior Officer,20,5.0,970000.00,77600.00,17,19400.00,7,2,925474.67,2023-12,True
SYN-EMP-011194,Customer Service,Team Lead,0,1.0,475000.00,38000.00,18,14250.00,8,2,440288.48,2023-11,True
SYN-EMP-011195,IT,Manager,1,1.1,568000.00,45440.00,19,22720.00,9,2,500061.26,2023-10,True
SYN-EMP-011196,Sales,Assistant,2,1.2,336000.00,26880.00,20,16800.00,10,2,312718.23,2023-09,True
SYN-EMP-011197,Claims,Officer,3,1.3,429000.00,34320.00,21,0.00,5,2,397467.58,2023-08,True
SYN-EMP-011198,Policy,Senior Officer,4,1.4,522000.00,41760.00,22,5220.00,6,2,454510.73,2023-07,True
SYN-EMP-011199,Finance,Team Lead,5,1.5,615000.00,49200.00,23,12300.00,7,2,561903.99,2023-06,True
SYN-EMP-011200,Customer Service,Manager,6,1.6,708000.00,56640.00,24,21240.00,8,2,630466.91,2023-05,True
SYN-EMP-011201,IT,Assistant,7,1.7,476000.00,38080.00,0,19040.00,9,2,433486.77,2023-04,True
SYN-EMP-011202,Sales,Officer,8,1.8,569000.00,45520.00,1,28450.00,10,2,509654.10,2023-03,True
SYN-EMP-011203,Claims,Senior Officer,9,1.9,662000.00,52960.00,2,0.00,5,2,615471.40,2023-02,True
SYN-EMP-011204,Policy,Team Lead,10,2.0,755000.00,60400.00,3,7550.00,6,2,690344.55,2023-01,True
SYN-EMP-011205,Finance,Manager,11,2.1,848000.00,67840.00,4,16960.00,7,2,741269.13,2022-12,True
SYN-EMP-011206,Customer Service,Assistant,12,2.2,616000.00,49280.00,5,18480.00,8,2,572950.23,2022-11,True
SYN-EMP-011207,IT,Officer,13,2.3,709000.00,56720.00,6,28360.00,9,2,614866.84,2022-10,True
SYN-EMP-011208,Sales,Senior Officer,14,2.4,802000.00,64160.00,7,40100.00,10,2,711948.98,2022-09,True
SYN-EMP-011209,Claims,Team Lead,15,2.5,895000.00,71600.00,8,0.00,5,2,810409.64,2022-08,True
SYN-EMP-011210,Policy,Manager,16,2.6,988000.00,79040.00,9,9880.00,6,2,900165.34,2022-07,True
SYN-EMP-011211,Finance,Assistant,17,2.7,756000.00,60480.00,10,15120.00,7,2,690232.11,2022-06,True
SYN-EMP-011212,Customer Service,Officer,18,2.8,849000.00,67920.00,11,25470.00,8,2,774248.12,2022-05,True
SYN-EMP-011213,IT,Senior Officer,19,2.9,942000.00,75360.00,12,37680.00,9,2,850192.18,2022-04,True
SYN-EMP-011214,Sales,Team Lead,20,3.0,1035000.00,82800.00,13,51750.00,10,2,969629.85,2022-03,True
SYN-EMP-011215,Claims,Manager,0,3.1,540000.00,43200.00,14,0.00,5,2,495419.06,2022-02,True
SYN-EMP-011216,Policy,Assistant,1,3.2,308000.00,24640.00,15,3080.00,6,2,262536.90,2022-01,True
SYN-EMP-011217,Finance,Officer,2,3.3,401000.00,32080.00,16,8020.00,7,2,356171.70,2021-12,True
SYN-EMP-011218,Customer Service,Senior Officer,3,3.4,494000.00,39520.00,17,14820.00,8,2,450304.88,2021-11,True
SYN-EMP-011219,IT,Team Lead,4,3.5,587000.00,46960.00,18,23480.00,9,2,560682.95,2021-10,True
SYN-EMP-011220,Sales,Manager,5,3.6,680000.00,54400.00,19,34000.00,10,2,631982.88,2021-09,True
SYN-EMP-011221,Claims,Assistant,6,3.7,448000.00,35840.00,20,0.00,5,2,397384.82,2026-08,True
SYN-EMP-011222,Policy,Officer,7,3.8,541000.00,43280.00,21,5410.00,6,2,486933.43,2026-07,True
SYN-EMP-011223,Finance,Senior Officer,8,3.9,634000.00,50720.00,22,12680.00,7,2,584283.53,2026-06,True
SYN-EMP-011224,Customer Service,Team Lead,9,4.0,727000.00,58160.00,23,21810.00,8,2,670936.72,2026-05,True
SYN-EMP-011225,IT,Manager,10,4.1,820000.00,65600.00,24,32800.00,9,2,747523.77,2026-04,True
SYN-EMP-011226,Sales,Assistant,11,4.2,588000.00,47040.00,0,29400.00,10,2,570138.18,2026-03,True
SYN-EMP-011227,Claims,Officer,12,4.3,681000.00,54480.00,1,0.00,5,2,618714.91,2026-02,True
SYN-EMP-011228,Policy,Senior Officer,13,4.4,774000.00,61920.00,2,7740.00,6,2,747827.31,2026-01,True
SYN-EMP-011229,Finance,Team Lead,14,4.5,867000.00,69360.00,3,17340.00,7,2,817280.73,2025-12,True
SYN-EMP-011230,Customer Service,Manager,15,4.6,960000.00,76800.00,4,28800.00,8,2,913227.90,2025-11,True
SYN-EMP-011231,IT,Assistant,16,4.7,728000.00,58240.00,5,29120.00,9,2,669804.94,2025-10,True
SYN-EMP-011232,Sales,Officer,17,4.8,821000.00,65680.00,6,41050.00,10,2,786390.23,2025-09,True
SYN-EMP-011233,Claims,Senior Officer,18,4.9,914000.00,73120.00,7,0.00,5,2,887586.65,2025-08,True
SYN-EMP-011234,Policy,Team Lead,19,5.0,1007000.00,80560.00,8,10070.00,6,2,971009.43,2025-07,True
SYN-EMP-011235,Finance,Manager,20,1.0,1100000.00,88000.00,9,22000.00,7,2,950447.29,2025-06,True
SYN-EMP-011236,Customer Service,Assistant,0,1.1,280000.00,22400.00,10,8400.00,8,2,221941.44,2025-05,True
SYN-EMP-011237,IT,Officer,1,1.2,373000.00,29840.00,11,14920.00,9,2,339421.61,2025-04,True
SYN-EMP-011238,Sales,Senior Officer,2,1.3,466000.00,37280.00,12,23300.00,10,2,413634.80,2025-03,True
SYN-EMP-011239,Claims,Team Lead,3,1.4,559000.00,44720.00,13,0.00,5,2,502624.08,2025-02,True
SYN-EMP-011240,Policy,Manager,4,1.5,652000.00,52160.00,14,6520.00,6,2,558968.17,2025-01,True
SYN-EMP-011241,Finance,Assistant,5,1.6,420000.00,33600.00,15,8400.00,7,2,354289.88,2024-12,True
SYN-EMP-011242,Customer Service,Officer,6,1.7,513000.00,41040.00,16,15390.00,8,2,460952.15,2024-11,True
SYN-EMP-011243,IT,Senior Officer,7,1.8,606000.00,48480.00,17,24240.00,9,2,557297.52,2024-10,True
SYN-EMP-011244,Sales,Team Lead,8,1.9,699000.00,55920.00,18,34950.00,10,2,628111.76,2024-09,True
SYN-EMP-011245,Claims,Manager,9,2.0,792000.00,63360.00,19,0.00,5,2,726677.72,2024-08,True
SYN-EMP-011246,Policy,Assistant,10,2.1,560000.00,44800.00,20,5600.00,6,2,492367.81,2024-07,True
SYN-EMP-011247,Finance,Officer,11,2.2,653000.00,52240.00,21,13060.00,7,2,567266.85,2024-06,True
SYN-EMP-011248,Customer Service,Senior Officer,12,2.3,746000.00,59680.00,22,22380.00,8,2,665619.11,2024-05,True
SYN-EMP-011249,IT,Team Lead,13,2.4,839000.00,67120.00,23,33560.00,9,2,748517.26,2024-04,True
SYN-EMP-011250,Sales,Manager,14,2.5,932000.00,74560.00,24,46600.00,10,2,837333.54,2024-03,True
SYN-EMP-011251,Claims,Assistant,15,2.6,700000.00,56000.00,0,0.00,5,2,648231.22,2024-02,True
SYN-EMP-011252,Policy,Officer,16,2.7,793000.00,63440.00,1,7930.00,6,2,741220.58,2024-01,True
SYN-EMP-011253,Finance,Senior Officer,17,2.8,886000.00,70880.00,2,17720.00,7,2,797885.26,2023-12,True
SYN-EMP-011254,Customer Service,Team Lead,18,2.9,979000.00,78320.00,3,29370.00,8,2,896929.63,2023-11,True
SYN-EMP-011255,IT,Manager,19,3.0,1072000.00,85760.00,4,42880.00,9,2,978542.16,2023-10,True
SYN-EMP-011256,Sales,Assistant,20,3.1,840000.00,67200.00,5,42000.00,10,2,787551.64,2023-09,True
SYN-EMP-011257,Claims,Officer,0,3.2,345000.00,27600.00,6,0.00,5,2,297623.56,2023-08,True
SYN-EMP-011258,Policy,Senior Officer,1,3.3,438000.00,35040.00,7,4380.00,6,2,380948.07,2023-07,True
SYN-EMP-011259,Finance,Team Lead,2,3.4,531000.00,42480.00,8,10620.00,7,2,485996.80,2023-06,True
SYN-EMP-011260,Customer Service,Manager,3,3.5,624000.00,49920.00,9,18720.00,8,2,557505.65,2023-05,True
SYN-EMP-011261,IT,Assistant,4,3.6,392000.00,31360.00,10,15680.00,9,2,362853.16,2023-04,True
SYN-EMP-011262,Sales,Officer,5,3.7,485000.00,38800.00,11,24250.00,10,2,463104.09,2023-03,True
SYN-EMP-011263,Claims,Senior Officer,6,3.8,578000.00,46240.00,12,0.00,5,2,539388.79,2023-02,True
SYN-EMP-011264,Policy,Team Lead,7,3.9,671000.00,53680.00,13,6710.00,6,2,648638.44,2023-01,True
SYN-EMP-011265,Finance,Manager,8,4.0,764000.00,61120.00,14,15280.00,7,2,710200.71,2022-12,True
SYN-EMP-011266,Customer Service,Assistant,9,4.1,532000.00,42560.00,15,15960.00,8,2,505106.44,2022-11,True
SYN-EMP-011267,IT,Officer,10,4.2,625000.00,50000.00,16,25000.00,9,2,572734.17,2022-10,True
SYN-EMP-011268,Sales,Senior Officer,11,4.3,718000.00,57440.00,17,35900.00,10,2,649039.00,2022-09,True
SYN-EMP-011269,Claims,Team Lead,12,4.4,811000.00,64880.00,18,0.00,5,2,757561.29,2022-08,True
SYN-EMP-011270,Policy,Manager,13,4.5,904000.00,72320.00,19,9040.00,6,2,871775.37,2022-07,True
SYN-EMP-011271,Finance,Assistant,14,4.6,672000.00,53760.00,20,13440.00,7,2,611722.57,2022-06,True
SYN-EMP-011272,Customer Service,Officer,15,4.7,765000.00,61200.00,21,22950.00,8,2,714486.01,2022-05,True
SYN-EMP-011273,IT,Senior Officer,16,4.8,858000.00,68640.00,22,34320.00,9,2,801102.89,2022-04,True
SYN-EMP-011274,Sales,Team Lead,17,4.9,951000.00,76080.00,23,47550.00,10,2,898394.04,2022-03,True
SYN-EMP-011275,Claims,Manager,18,5.0,1044000.00,83520.00,24,0.00,5,2,976128.24,2022-02,True
SYN-EMP-011276,Policy,Assistant,19,1.0,812000.00,64960.00,0,8120.00,6,2,730850.61,2022-01,True
SYN-EMP-011277,Finance,Officer,20,1.1,905000.00,72400.00,1,18100.00,7,2,792034.98,2021-12,True
SYN-EMP-011278,Customer Service,Senior Officer,0,1.2,410000.00,32800.00,2,12300.00,8,2,375585.16,2021-11,True
SYN-EMP-011279,IT,Team Lead,1,1.3,503000.00,40240.00,3,20120.00,9,2,434894.37,2021-10,True
SYN-EMP-011280,Sales,Manager,2,1.4,596000.00,47680.00,4,29800.00,10,2,509599.08,2021-09,True
SYN-EMP-011281,Claims,Assistant,3,1.5,364000.00,29120.00,5,0.00,5,2,346801.76,2026-08,True
SYN-EMP-011282,Policy,Officer,4,1.6,457000.00,36560.00,6,4570.00,6,2,427470.54,2026-07,True
SYN-EMP-011283,Finance,Senior Officer,5,1.7,550000.00,44000.00,7,11000.00,7,2,510532.32,2026-06,True
SYN-EMP-011284,Customer Service,Team Lead,6,1.8,643000.00,51440.00,8,19290.00,8,2,553400.04,2026-05,True
SYN-EMP-011285,IT,Manager,7,1.9,736000.00,58880.00,9,29440.00,9,2,640602.44,2026-04,True
SYN-EMP-011286,Sales,Assistant,8,2.0,504000.00,40320.00,10,25200.00,10,2,443347.39,2026-03,True
SYN-EMP-011287,Claims,Officer,9,2.1,597000.00,47760.00,11,0.00,5,2,555586.79,2026-02,True
SYN-EMP-011288,Policy,Senior Officer,10,2.2,690000.00,55200.00,12,6900.00,6,2,597788.64,2026-01,True
SYN-EMP-011289,Finance,Team Lead,11,2.3,783000.00,62640.00,13,15660.00,7,2,722688.23,2025-12,True
SYN-EMP-011290,Customer Service,Manager,12,2.4,876000.00,70080.00,14,26280.00,8,2,801750.64,2025-11,True
SYN-EMP-011291,IT,Assistant,13,2.5,644000.00,51520.00,15,25760.00,9,2,569812.57,2025-10,True
SYN-EMP-011292,Sales,Officer,14,2.6,737000.00,58960.00,16,36850.00,10,2,644665.87,2025-09,True
SYN-EMP-011293,Claims,Senior Officer,15,2.7,830000.00,66400.00,17,0.00,5,2,759177.86,2025-08,True
SYN-EMP-011294,Policy,Team Lead,16,2.8,923000.00,73840.00,18,9230.00,6,2,831010.22,2025-07,True
SYN-EMP-011295,Finance,Manager,17,2.9,1016000.00,81280.00,19,20320.00,7,2,941491.48,2025-06,True
SYN-EMP-011296,Customer Service,Assistant,18,3.0,784000.00,62720.00,20,23520.00,8,2,735166.77,2025-05,True
SYN-EMP-011297,IT,Officer,19,3.1,877000.00,70160.00,21,35080.00,9,2,809062.43,2025-04,True
SYN-EMP-011298,Sales,Senior Officer,20,3.2,970000.00,77600.00,22,48500.00,10,2,881663.22,2025-03,True
SYN-EMP-011299,Claims,Team Lead,0,3.3,475000.00,38000.00,23,0.00,5,2,458035.60,2025-02,True
SYN-EMP-011300,Policy,Manager,1,3.4,568000.00,45440.00,24,5680.00,6,2,508756.36,2025-01,True
SYN-EMP-011301,Finance,Assistant,2,3.5,336000.00,26880.00,0,6720.00,7,2,291582.09,2024-12,True
SYN-EMP-011302,Customer Service,Officer,3,3.6,429000.00,34320.00,1,12870.00,8,2,401581.86,2024-11,True
SYN-EMP-011303,IT,Senior Officer,4,3.7,522000.00,41760.00,2,20880.00,9,2,463759.54,2024-10,True
SYN-EMP-011304,Sales,Team Lead,5,3.8,615000.00,49200.00,3,30750.00,10,2,575529.65,2024-09,True
SYN-EMP-011305,Claims,Manager,6,3.9,708000.00,56640.00,4,0.00,5,2,657399.00,2024-08,True
SYN-EMP-011306,Policy,Assistant,7,4.0,476000.00,38080.00,5,4760.00,6,2,423182.90,2024-07,True
SYN-EMP-011307,Finance,Officer,8,4.1,569000.00,45520.00,6,11380.00,7,2,530111.03,2024-06,True
SYN-EMP-011308,Customer Service,Senior Officer,9,4.2,662000.00,52960.00,7,19860.00,8,2,605530.65,2024-05,True
SYN-EMP-011309,IT,Team Lead,10,4.3,755000.00,60400.00,8,30200.00,9,2,696629.81,2024-04,True
SYN-EMP-011310,Sales,Manager,11,4.4,848000.00,67840.00,9,42400.00,10,2,811187.35,2024-03,True
SYN-EMP-011311,Claims,Assistant,12,4.5,616000.00,49280.00,10,0.00,5,2,570729.54,2024-02,True
SYN-EMP-011312,Policy,Officer,13,4.6,709000.00,56720.00,11,7090.00,6,2,690472.42,2024-01,True
SYN-EMP-011313,Finance,Senior Officer,14,4.7,802000.00,64160.00,12,16040.00,7,2,752358.01,2023-12,True
SYN-EMP-011314,Customer Service,Team Lead,15,4.8,895000.00,71600.00,13,26850.00,8,2,860335.80,2023-11,True
SYN-EMP-011315,IT,Manager,16,4.9,988000.00,79040.00,14,39520.00,9,2,957570.15,2023-10,True
SYN-EMP-011316,Sales,Assistant,17,5.0,756000.00,60480.00,15,37800.00,10,2,712993.39,2023-09,True
SYN-EMP-011317,Claims,Officer,18,1.0,849000.00,67920.00,16,0.00,5,2,728628.88,2023-08,True
SYN-EMP-011318,Policy,Senior Officer,19,1.1,942000.00,75360.00,17,9420.00,6,2,829850.58,2023-07,True
SYN-EMP-011319,Finance,Team Lead,20,1.2,1035000.00,82800.00,18,20700.00,7,2,929620.05,2023-06,True
SYN-EMP-011320,Customer Service,Manager,0,1.3,540000.00,43200.00,19,16200.00,8,2,464034.57,2023-05,True
SYN-EMP-011321,IT,Assistant,1,1.4,308000.00,24640.00,20,12320.00,9,2,253945.95,2023-04,True
SYN-EMP-011322,Sales,Officer,2,1.5,401000.00,32080.00,21,20050.00,10,2,368522.66,2023-03,True
SYN-EMP-011323,Claims,Senior Officer,3,1.6,494000.00,39520.00,22,0.00,5,2,425422.68,2023-02,True
SYN-EMP-011324,Policy,Team Lead,4,1.7,587000.00,46960.00,23,5870.00,6,2,511992.71,2023-01,True
SYN-EMP-011325,Finance,Manager,5,1.8,680000.00,54400.00,24,13600.00,7,2,587294.62,2022-12,True
SYN-EMP-011326,Customer Service,Assistant,6,1.9,448000.00,35840.00,0,13440.00,8,2,421945.65,2022-11,True
SYN-EMP-011327,IT,Officer,7,2.0,541000.00,43280.00,1,21640.00,9,2,469121.05,2022-10,True
SYN-EMP-011328,Sales,Senior Officer,8,2.1,634000.00,50720.00,2,31700.00,10,2,578036.83,2022-09,True
SYN-EMP-011329,Claims,Team Lead,9,2.2,727000.00,58160.00,3,0.00,5,2,651440.45,2022-08,True
SYN-EMP-011330,Policy,Manager,10,2.3,820000.00,65600.00,4,8200.00,6,2,761797.43,2022-07,True
SYN-EMP-011331,Finance,Assistant,11,2.4,588000.00,47040.00,5,11760.00,7,2,555074.57,2022-06,True
SYN-EMP-011332,Customer Service,Officer,12,2.5,681000.00,54480.00,6,20430.00,8,2,605583.47,2022-05,True
SYN-EMP-011333,IT,Senior Officer,13,2.6,774000.00,61920.00,7,30960.00,9,2,706798.99,2022-04,True
SYN-EMP-011334,Sales,Team Lead,14,2.7,867000.00,69360.00,8,43350.00,10,2,796894.87,2022-03,True
SYN-EMP-011335,Claims,Manager,15,2.8,960000.00,76800.00,9,0.00,5,2,881474.81,2022-02,True
SYN-EMP-011336,Policy,Assistant,16,2.9,728000.00,58240.00,10,7280.00,6,2,670220.46,2022-01,True
SYN-EMP-011337,Finance,Officer,17,3.0,821000.00,65680.00,11,16420.00,7,2,742287.29,2021-12,True
SYN-EMP-011338,Customer Service,Senior Officer,18,3.1,914000.00,73120.00,12,27420.00,8,2,825005.67,2021-11,True
SYN-EMP-011339,IT,Team Lead,19,3.2,1007000.00,80560.00,13,40280.00,9,2,912321.51,2021-10,True
SYN-EMP-011340,Sales,Manager,20,3.3,1100000.00,88000.00,14,55000.00,10,2,1024380.94,2021-09,True
SYN-EMP-011341,Claims,Assistant,0,3.4,280000.00,22400.00,15,0.00,5,2,279116.38,2026-08,True
SYN-EMP-011342,Policy,Officer,1,3.5,373000.00,29840.00,16,3730.00,6,2,353882.14,2026-07,True
SYN-EMP-011343,Finance,Senior Officer,2,3.6,466000.00,37280.00,17,9320.00,7,2,427064.55,2026-06,True
SYN-EMP-011344,Customer Service,Team Lead,3,3.7,559000.00,44720.00,18,16770.00,8,2,524275.76,2026-05,True
SYN-EMP-011345,IT,Manager,4,3.8,652000.00,52160.00,19,26080.00,9,2,608080.44,2026-04,True
SYN-EMP-011346,Sales,Assistant,5,3.9,420000.00,33600.00,20,21000.00,10,2,399447.80,2026-03,True
SYN-EMP-011347,Claims,Officer,6,4.0,513000.00,41040.00,21,0.00,5,2,453424.93,2026-02,True
SYN-EMP-011348,Policy,Senior Officer,7,4.1,606000.00,48480.00,22,6060.00,6,2,575942.29,2026-01,True
SYN-EMP-011349,Finance,Team Lead,8,4.2,699000.00,55920.00,23,13980.00,7,2,651315.54,2025-12,True
SYN-EMP-011350,Customer Service,Manager,9,4.3,792000.00,63360.00,24,23760.00,8,2,747049.81,2025-11,True
SYN-EMP-011351,IT,Assistant,10,4.4,560000.00,44800.00,0,22400.00,9,2,540985.94,2025-10,True
SYN-EMP-011352,Sales,Officer,11,4.5,653000.00,52240.00,1,32650.00,10,2,630332.24,2025-09,True
SYN-EMP-011353,Claims,Senior Officer,12,4.6,746000.00,59680.00,2,0.00,5,2,719219.75,2025-08,True
SYN-EMP-011354,Policy,Team Lead,13,4.7,839000.00,67120.00,3,8390.00,6,2,796325.85,2025-07,True
SYN-EMP-011355,Finance,Manager,14,4.8,932000.00,74560.00,4,18640.00,7,2,863624.37,2025-06,True
SYN-EMP-011356,Customer Service,Assistant,15,4.9,700000.00,56000.00,5,21000.00,8,2,654452.70,2025-05,True
SYN-EMP-011357,IT,Officer,16,5.0,793000.00,63440.00,6,31720.00,9,2,749116.01,2025-04,True
SYN-EMP-011358,Sales,Senior Officer,17,1.0,886000.00,70880.00,7,44300.00,10,2,776294.44,2025-03,True
SYN-EMP-011359,Claims,Team Lead,18,1.1,979000.00,78320.00,8,0.00,5,2,870843.70,2025-02,True
SYN-EMP-011360,Policy,Manager,19,1.2,1072000.00,85760.00,9,10720.00,6,2,964300.21,2025-01,True
SYN-EMP-011361,Finance,Assistant,20,1.3,840000.00,67200.00,10,16800.00,7,2,739259.22,2024-12,True
SYN-EMP-011362,Customer Service,Officer,0,1.4,345000.00,27600.00,11,10350.00,8,2,326552.67,2024-11,True
SYN-EMP-011363,IT,Senior Officer,1,1.5,438000.00,35040.00,12,17520.00,9,2,388789.01,2024-10,True
SYN-EMP-011364,Sales,Team Lead,2,1.6,531000.00,42480.00,13,26550.00,10,2,478637.27,2024-09,True
SYN-EMP-011365,Claims,Manager,3,1.7,624000.00,49920.00,14,0.00,5,2,557760.52,2024-08,True
SYN-EMP-011366,Policy,Assistant,4,1.8,392000.00,31360.00,15,3920.00,6,2,357148.35,2024-07,True
SYN-EMP-011367,Finance,Officer,5,1.9,485000.00,38800.00,16,9700.00,7,2,447315.32,2024-06,True
SYN-EMP-011368,Customer Service,Senior Officer,6,2.0,578000.00,46240.00,17,17340.00,8,2,539383.73,2024-05,True
SYN-EMP-011369,IT,Team Lead,7,2.1,671000.00,53680.00,18,26840.00,9,2,600647.23,2024-04,True
SYN-EMP-011370,Sales,Manager,8,2.2,764000.00,61120.00,19,38200.00,10,2,667732.97,2024-03,True
SYN-EMP-011371,Claims,Assistant,9,2.3,532000.00,42560.00,20,0.00,5,2,454639.25,2024-02,True
SYN-EMP-011372,Policy,Officer,10,2.4,625000.00,50000.00,21,6250.00,6,2,569481.47,2024-01,True
SYN-EMP-011373,Finance,Senior Officer,11,2.5,718000.00,57440.00,22,14360.00,7,2,653053.19,2023-12,True
SYN-EMP-011374,Customer Service,Team Lead,12,2.6,811000.00,64880.00,23,24330.00,8,2,715668.23,2023-11,True
SYN-EMP-011375,IT,Manager,13,2.7,904000.00,72320.00,24,36160.00,9,2,801844.98,2023-10,True
SYN-EMP-011376,Sales,Assistant,14,2.8,672000.00,53760.00,0,33600.00,10,2,602656.99,2023-09,True
SYN-EMP-011377,Claims,Officer,15,2.9,765000.00,61200.00,1,0.00,5,2,686502.33,2023-08,True
SYN-EMP-011378,Policy,Senior Officer,16,3.0,858000.00,68640.00,2,8580.00,6,2,766147.36,2023-07,True
SYN-EMP-011379,Finance,Team Lead,17,3.1,951000.00,76080.00,3,19020.00,7,2,878235.70,2023-06,True
SYN-EMP-011380,Customer Service,Manager,18,3.2,1044000.00,83520.00,4,31320.00,8,2,981802.91,2023-05,True
SYN-EMP-011381,IT,Assistant,19,3.3,812000.00,64960.00,5,32480.00,9,2,764665.63,2023-04,True
SYN-EMP-011382,Sales,Officer,20,3.4,905000.00,72400.00,6,45250.00,10,2,854424.84,2023-03,True
SYN-EMP-011383,Claims,Senior Officer,0,3.5,410000.00,32800.00,7,0.00,5,2,389174.13,2023-02,True
SYN-EMP-011384,Policy,Team Lead,1,3.6,503000.00,40240.00,8,5030.00,6,2,475628.58,2023-01,True
SYN-EMP-011385,Finance,Manager,2,3.7,596000.00,47680.00,9,11920.00,7,2,533543.77,2022-12,True
SYN-EMP-011386,Customer Service,Assistant,3,3.8,364000.00,29120.00,10,10920.00,8,2,313751.06,2022-11,True
SYN-EMP-011387,IT,Officer,4,3.9,457000.00,36560.00,11,18280.00,9,2,428941.95,2022-10,True
SYN-EMP-011388,Sales,Senior Officer,5,4.0,550000.00,44000.00,12,27500.00,10,2,516246.91,2022-09,True
SYN-EMP-011389,Claims,Team Lead,6,4.1,643000.00,51440.00,13,0.00,5,2,585617.41,2022-08,True
SYN-EMP-011390,Policy,Manager,7,4.2,736000.00,58880.00,14,7360.00,6,2,710706.50,2022-07,True
SYN-EMP-011391,Finance,Assistant,8,4.3,504000.00,40320.00,15,10080.00,7,2,493148.52,2022-06,True
SYN-EMP-011392,Customer Service,Officer,9,4.4,597000.00,47760.00,16,17910.00,8,2,548773.62,2022-05,True
SYN-EMP-011393,IT,Senior Officer,10,4.5,690000.00,55200.00,17,27600.00,9,2,634530.57,2022-04,True
SYN-EMP-011394,Sales,Team Lead,11,4.6,783000.00,62640.00,18,39150.00,10,2,742533.02,2022-03,True
SYN-EMP-011395,Claims,Manager,12,4.7,876000.00,70080.00,19,0.00,5,2,802974.16,2022-02,True
SYN-EMP-011396,Policy,Assistant,13,4.8,644000.00,51520.00,20,6440.00,6,2,597002.35,2022-01,True
SYN-EMP-011397,Finance,Officer,14,4.9,737000.00,58960.00,21,14740.00,7,2,701593.49,2021-12,True
SYN-EMP-011398,Customer Service,Senior Officer,15,5.0,830000.00,66400.00,22,24900.00,8,2,810866.13,2021-11,True
SYN-EMP-011399,IT,Team Lead,16,1.0,923000.00,73840.00,23,36920.00,9,2,816144.68,2021-10,True
SYN-EMP-011400,Sales,Manager,17,1.1,1016000.00,81280.00,24,50800.00,10,2,883280.26,2021-09,True
SYN-EMP-011401,Claims,Assistant,18,1.2,784000.00,62720.00,0,0.00,5,2,696139.99,2026-08,True
SYN-EMP-011402,Policy,Officer,19,1.3,877000.00,70160.00,1,8770.00,6,2,766469.65,2026-07,True
SYN-EMP-011403,Finance,Senior Officer,20,1.4,970000.00,77600.00,2,19400.00,7,2,849781.82,2026-06,True
SYN-EMP-011404,Customer Service,Team Lead,0,1.5,475000.00,38000.00,3,14250.00,8,2,429430.67,2026-05,True
SYN-EMP-011405,IT,Manager,1,1.6,568000.00,45440.00,4,22720.00,9,2,482984.27,2026-04,True
SYN-EMP-011406,Sales,Assistant,2,1.7,336000.00,26880.00,5,16800.00,10,2,274367.03,2026-03,True
SYN-EMP-011407,Claims,Officer,3,1.8,429000.00,34320.00,6,0.00,5,2,360865.48,2026-02,True
SYN-EMP-011408,Policy,Senior Officer,4,1.9,522000.00,41760.00,7,5220.00,6,2,451852.85,2026-01,True
SYN-EMP-011409,Finance,Team Lead,5,2.0,615000.00,49200.00,8,12300.00,7,2,570712.98,2025-12,True
SYN-EMP-011410,Customer Service,Manager,6,2.1,708000.00,56640.00,9,21240.00,8,2,640973.24,2025-11,True
SYN-EMP-011411,IT,Assistant,7,2.2,476000.00,38080.00,10,19040.00,9,2,449925.39,2025-10,True
SYN-EMP-011412,Sales,Officer,8,2.3,569000.00,45520.00,11,28450.00,10,2,508999.04,2025-09,True
SYN-EMP-011413,Claims,Senior Officer,9,2.4,662000.00,52960.00,12,0.00,5,2,618035.72,2025-08,True
SYN-EMP-011414,Policy,Team Lead,10,2.5,755000.00,60400.00,13,7550.00,6,2,676355.13,2025-07,True
SYN-EMP-011415,Finance,Manager,11,2.6,848000.00,67840.00,14,16960.00,7,2,774774.96,2025-06,True
SYN-EMP-011416,Customer Service,Assistant,12,2.7,616000.00,49280.00,15,18480.00,8,2,584391.38,2025-05,True
SYN-EMP-011417,IT,Officer,13,2.8,709000.00,56720.00,16,28360.00,9,2,667791.72,2025-04,True
SYN-EMP-011418,Sales,Senior Officer,14,2.9,802000.00,64160.00,17,40100.00,10,2,753305.63,2025-03,True
SYN-EMP-011419,Claims,Team Lead,15,3.0,895000.00,71600.00,18,0.00,5,2,793066.53,2025-02,True
SYN-EMP-011420,Policy,Manager,16,3.1,988000.00,79040.00,19,9880.00,6,2,895517.35,2025-01,True
SYN-EMP-011421,Finance,Assistant,17,3.2,756000.00,60480.00,20,15120.00,7,2,712593.91,2024-12,True
SYN-EMP-011422,Customer Service,Officer,18,3.3,849000.00,67920.00,21,25470.00,8,2,798650.70,2024-11,True
SYN-EMP-011423,IT,Senior Officer,19,3.4,942000.00,75360.00,22,37680.00,9,2,856690.44,2024-10,True
SYN-EMP-011424,Sales,Team Lead,20,3.5,1035000.00,82800.00,23,51750.00,10,2,932895.29,2024-09,True
SYN-EMP-011425,Claims,Manager,0,3.6,540000.00,43200.00,24,0.00,5,2,477607.60,2024-08,True
