id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
202516,Synthetic admin review completed,,2023-09-30 04:54:53,Synthetic agent verification,,2023-09-28 04:54:53,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6516074.91,2023-09-26 04:54:53,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202516,9502.61,,HIGH,APPROVED,2023-10-01 04:54:53,100017,100518,9121
202517,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",6827052.71,2023-10-04 10:07:57,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11378.42,,LOW,REJECTED,2023-10-05 10:07:57,100018,100519,9122
202518,,,,Synthetic agent verification,,2023-04-15 15:49:41,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",3994433.50,2023-04-13 15:49:41,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7489.56,,MEDIUM,VERIFIED,2023-04-23 15:49:41,100019,100520,9123
202519,Synthetic admin review completed,,2026-03-14 19:47:51,Synthetic agent verification,,2026-03-12 19:47:51,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",17478859.24,2026-03-10 19:47:51,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202519,36414.29,,MEDIUM,APPROVED,2026-03-19 19:47:51,100020,100521,9124
202520,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",6640537.98,2022-03-20 03:15:53,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6917.23,,LOW,PENDING,2022-03-26 03:15:53,100021,100522,9101
202521,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",6975684.82,2024-02-25 04:25:54,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8719.61,2024-03-03 04:25:54,LOW,REVISION_REQUESTED,2024-03-01 04:25:54,100022,100523,9102
202522,Synthetic admin review completed,,2022-11-16 14:57:21,Synthetic agent verification,,2022-11-14 14:57:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",13430977.78,2022-11-12 14:57:21,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202522,19586.84,,LOW,APPROVED,2022-11-16 14:57:21,100023,100524,9103
202523,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",24895230.56,2022-01-04 05:15:06,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,41492.05,,LOW,PENDING,2022-01-07 05:15:06,100024,100525,9104
202524,Synthetic admin review completed,,2022-05-06 08:04:42,Synthetic agent verification,,2022-05-04 08:04:42,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",4726966.67,2022-05-02 08:04:42,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202524,8863.06,,MEDIUM,APPROVED,2022-05-12 08:04:42,100025,100526,9105
202525,Synthetic admin review completed,,2022-03-10 05:02:05,Synthetic agent verification,,2022-03-08 05:02:05,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5672867.35,2022-03-06 05:02:05,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202525,11818.47,,LOW,APPROVED,2022-03-09 05:02:05,100026,100527,9106
202526,Synthetic admin review completed,,2023-03-22 20:30:16,Synthetic agent verification,,2023-03-20 20:30:16,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",4856571.91,2023-03-18 20:30:16,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202526,5058.93,,MEDIUM,APPROVED,2023-03-21 20:30:16,100027,100528,9107
202527,Synthetic admin review completed,,2022-05-19 07:25:47,Synthetic agent verification,,2022-05-17 07:25:47,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",5811710.39,2022-05-15 07:25:47,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202527,7264.64,,MEDIUM,APPROVED,2022-05-26 07:25:47,100028,100529,9108
202528,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",5753344.85,2025-10-08 02:05:30,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8390.29,,MEDIUM,PENDING,2025-10-19 02:05:30,100029,100530,9109
202529,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",18009757.73,2023-03-23 11:31:39,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,30016.26,,HIGH,PENDING,2023-03-26 11:31:39,100030,100531,9110
202530,Synthetic admin review completed,,2025-12-20 21:27:01,Synthetic agent verification,,2025-12-18 21:27:01,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",15930746.44,2025-12-16 21:27:01,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202530,29870.15,,LOW,APPROVED,2025-12-19 21:27:01,100031,100532,9111
202531,Synthetic admin review completed,,2026-03-01 17:15:51,Synthetic agent verification,,2026-02-27 17:15:51,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",19846754.30,2026-02-25 17:15:51,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202531,41347.40,,LOW,APPROVED,2026-03-09 17:15:51,100032,100533,9112
202532,,,,Synthetic agent verification,,2023-07-21 05:26:23,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",10870764.04,2023-07-19 05:26:23,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11323.71,,LOW,VERIFIED,2023-07-25 05:26:23,100033,100534,9113
202533,Synthetic admin review completed,,2022-04-09 01:51:48,Synthetic agent verification,,2022-04-07 01:51:48,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",7572287.74,2022-04-05 01:51:48,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202533,9465.36,,LOW,APPROVED,2022-04-08 01:51:48,100034,100535,9114
202534,Synthetic admin review completed,,2024-11-14 13:10:00,Synthetic agent verification,,2024-11-12 13:10:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",25740724.65,2024-11-10 13:10:00,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202534,37538.56,,MEDIUM,APPROVED,2024-11-22 13:10:00,100035,100536,9115
202535,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",16841427.92,2025-08-02 01:50:59,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,28069.05,,LOW,PENDING,2025-08-09 01:50:59,100036,100537,9116
202536,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",1956832.53,2026-05-12 08:55:10,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,3669.06,2026-05-19 08:55:10,LOW,REVISION_REQUESTED,2026-05-15 08:55:10,100037,100538,9117
202537,,,,Synthetic agent verification,,2022-01-27 18:44:01,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",17689665.69,2022-01-25 18:44:01,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,36853.47,,LOW,VERIFIED,2022-02-06 18:44:01,100038,100539,9118
202538,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",6639226.90,2023-12-28 18:35:41,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6915.86,,LOW,REJECTED,2024-01-04 18:35:41,100039,100540,9119
202539,Synthetic admin review completed,,2023-10-11 18:15:26,Synthetic agent verification,,2023-10-09 18:15:26,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",8353471.38,2023-10-07 18:15:26,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202539,10441.84,,LOW,APPROVED,2023-10-11 18:15:26,100040,100541,9120
202540,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7310521.76,2023-06-20 11:20:03,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10661.18,,LOW,REJECTED,2023-06-24 11:20:03,100041,100542,9121
202541,,,,Synthetic agent verification,,2024-07-17 00:53:22,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",8823242.40,2024-07-15 00:53:22,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14705.40,,HIGH,VERIFIED,2024-07-22 00:53:22,100042,100543,9122
202542,Synthetic admin review completed,,2026-05-10 12:40:28,Synthetic agent verification,,2026-05-08 12:40:28,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",6609084.75,2026-05-06 12:40:28,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202542,12392.03,,LOW,APPROVED,2026-05-08 12:40:28,100043,100544,9123
202543,Synthetic admin review completed,,2025-04-19 02:17:50,Synthetic agent verification,,2025-04-17 02:17:50,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",21688422.21,2025-04-15 02:17:50,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202543,45184.21,,MEDIUM,APPROVED,2025-04-21 02:17:50,100044,100545,9124
202544,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",1791336.74,2025-07-10 22:52:37,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,1865.98,,MEDIUM,PENDING,2025-07-18 22:52:37,100045,100546,9101
202545,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",9228422.27,2026-05-11 04:09:12,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11535.53,,LOW,REJECTED,2026-05-17 04:09:12,100046,100547,9102
202546,,,,Synthetic agent verification,,2025-09-27 06:58:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",12519215.87,2025-09-25 06:58:37,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,18257.19,,MEDIUM,VERIFIED,2025-10-06 06:58:37,100047,100548,9103
202547,,,,Synthetic agent verification,,2025-01-17 07:14:12,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",12712944.31,2025-01-15 07:14:12,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,21188.24,,LOW,VERIFIED,2025-01-17 07:14:12,100048,100549,9104
202548,Synthetic admin review completed,,2025-02-15 21:50:36,Synthetic agent verification,,2025-02-13 21:50:36,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",9413679.37,2025-02-11 21:50:36,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202548,17650.65,,LOW,APPROVED,2025-02-16 21:50:36,100049,100550,9105
202549,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",2575031.93,2022-04-16 15:25:22,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5364.65,,HIGH,PENDING,2022-04-18 15:25:22,100050,100551,9106
202550,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",21127726.24,2023-04-11 06:02:27,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,22008.05,,MEDIUM,REJECTED,2023-04-17 06:02:27,100051,100552,9107
202551,Synthetic admin review completed,,2025-01-05 19:48:08,Synthetic agent verification,,2025-01-03 19:48:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",6731019.25,2025-01-01 19:48:08,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202551,8413.77,,LOW,APPROVED,2025-01-06 19:48:08,100052,100553,9108
202552,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",10655796.73,2021-09-26 05:39:24,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,15539.70,,MEDIUM,PENDING,2021-10-06 05:39:24,100053,100554,9109
202553,Synthetic admin review completed,,2025-08-01 20:39:31,Synthetic agent verification,,2025-07-30 20:39:31,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",8538094.12,2025-07-28 20:39:31,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202553,14230.16,,HIGH,APPROVED,2025-07-30 20:39:31,100054,100555,9110
202554,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",19848069.60,2023-02-05 09:27:21,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,37215.13,2023-02-12 09:27:21,MEDIUM,REVISION_REQUESTED,2023-02-10 09:27:21,100055,100556,9111
202555,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",11113713.27,2024-10-20 22:21:06,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,23153.57,2024-10-27 22:21:06,MEDIUM,REVISION_REQUESTED,2024-10-25 22:21:06,100056,100557,9112
202556,Synthetic admin review completed,,2021-09-15 06:03:40,Synthetic agent verification,,2021-09-13 06:03:40,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",5570525.32,2021-09-11 06:03:40,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202556,5802.63,,LOW,APPROVED,2021-09-20 06:03:40,100057,100558,9113
202557,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",10190095.04,2025-02-25 09:14:11,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,12737.62,2025-03-04 09:14:11,MEDIUM,REVISION_REQUESTED,2025-03-02 09:14:11,100058,100559,9114
202558,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",25903754.99,2023-12-02 02:55:20,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,37776.31,2023-12-09 02:55:20,LOW,REVISION_REQUESTED,2023-12-03 02:55:20,100059,100560,9115
202559,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",22769371.05,2024-12-07 22:22:48,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,37948.95,,LOW,PENDING,2024-12-14 22:22:48,100060,100561,9116
202560,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2145850.98,2026-04-01 06:12:12,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4023.47,,MEDIUM,REJECTED,2026-04-04 06:12:12,100061,100562,9117
202561,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",5586410.61,2023-12-02 08:32:18,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,11638.36,,HIGH,PENDING,2023-12-09 08:32:18,100062,100563,9118
202562,Synthetic admin review completed,,2022-12-28 08:44:12,Synthetic agent verification,,2022-12-26 08:44:12,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",10199995.10,2022-12-24 08:44:12,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202562,10624.99,,MEDIUM,APPROVED,2023-01-04 08:44:12,100063,100564,9119
202563,,,,Synthetic agent verification,,2023-03-07 00:44:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",14871518.95,2023-03-05 00:44:37,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,18589.40,,LOW,VERIFIED,2023-03-10 00:44:37,100064,100565,9120
202564,,,,Synthetic agent verification,,2024-07-13 18:10:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",9206125.62,2024-07-11 18:10:45,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,13425.60,,MEDIUM,VERIFIED,2024-07-19 18:10:45,100065,100566,9121
202565,,,,Synthetic agent verification,,2023-12-03 12:39:51,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",5896630.93,2023-12-01 12:39:51,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9827.72,,LOW,VERIFIED,2023-12-13 12:39:51,100066,100567,9122
202566,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",8911318.22,2024-01-21 13:38:15,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16708.72,,LOW,REJECTED,2024-01-24 13:38:15,100067,100568,9123
202567,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",22129436.11,2023-03-29 03:27:53,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,46102.99,,LOW,REJECTED,2023-04-02 03:27:53,100068,100569,9124
202568,Synthetic admin review completed,,2024-12-27 07:51:05,Synthetic agent verification,,2024-12-25 07:51:05,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",6302024.48,2024-12-23 07:51:05,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202568,6564.61,,LOW,APPROVED,2024-12-27 07:51:05,100069,100570,9101
202569,,,,Synthetic agent verification,,2023-03-03 00:25:20,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",11299473.00,2023-03-01 00:25:20,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14124.34,,MEDIUM,VERIFIED,2023-03-05 00:25:20,100070,100571,9102
202570,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",16208557.33,2024-03-25 07:03:56,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,23637.48,2024-04-01 07:03:56,LOW,REVISION_REQUESTED,2024-04-01 07:03:56,100071,100572,9103
202571,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",21980643.31,2022-12-28 08:48:10,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,36634.41,,MEDIUM,REJECTED,2022-12-31 08:48:10,100072,100573,9104
202572,Synthetic admin review completed,,2023-05-23 07:23:28,Synthetic agent verification,,2023-05-21 07:23:28,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",5538808.83,2023-05-19 07:23:28,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202572,10385.27,,HIGH,APPROVED,2023-05-28 07:23:28,100073,100574,9105
202573,Synthetic admin review completed,,2022-10-21 19:32:48,Synthetic agent verification,,2022-10-19 19:32:48,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",12480061.31,2022-10-17 19:32:48,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202573,26000.13,,MEDIUM,APPROVED,2022-10-21 19:32:48,100074,100575,9106
202574,Synthetic admin review completed,,2022-07-04 01:34:03,Synthetic agent verification,,2022-07-02 01:34:03,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",13579184.25,2022-06-30 01:34:03,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-202574,14144.98,,HIGH,APPROVED,2022-07-08 01:34:03,100075,100576,9107
202575,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",13295499.39,2024-09-21 04:24:44,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,16619.37,2024-09-28 04:24:44,MEDIUM,REVISION_REQUESTED,2024-09-29 04:24:44,100076,100577,9108
202576,Synthetic admin review completed,,2022-03-15 01:24:09,Synthetic agent verification,,2022-03-13 01:24:09,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",12905961.73,2022-03-11 01:24:09,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202576,18821.19,,HIGH,APPROVED,2022-03-19 01:24:09,100077,100578,9109
202577,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",6673539.66,2026-02-14 18:34:17,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11122.57,,LOW,REJECTED,2026-02-25 18:34:17,100078,100579,9110
202578,,,,Synthetic agent verification,,2024-07-01 14:12:24,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",5098231.42,2024-06-29 14:12:24,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9559.18,,LOW,VERIFIED,2024-07-09 14:12:24,100079,100580,9111
202579,,,,Synthetic agent verification,,2023-05-03 05:49:19,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",9722172.61,2023-05-01 05:49:19,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,20254.53,,LOW,VERIFIED,2023-05-10 05:49:19,100080,100581,9112
202580,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",1557661.46,2023-03-12 21:51:25,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,1622.56,,LOW,REJECTED,2023-03-14 21:51:25,100081,100582,9113
202581,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",1807701.01,2022-11-21 04:21:53,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2259.63,2022-11-28 04:21:53,LOW,REVISION_REQUESTED,2022-11-23 04:21:53,100082,100583,9114
202582,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",5591117.28,2022-11-04 21:43:21,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8153.71,2022-11-11 21:43:21,MEDIUM,REVISION_REQUESTED,2022-11-08 21:43:21,100083,100584,9115
202583,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",17329396.26,2026-03-15 16:20:48,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28882.33,2026-03-22 16:20:48,MEDIUM,REVISION_REQUESTED,2026-03-17 16:20:48,100084,100585,9116
202584,Synthetic admin review completed,,2025-11-29 05:50:40,Synthetic agent verification,,2025-11-27 05:50:40,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2640709.14,2025-11-25 05:50:40,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202584,4951.33,,LOW,APPROVED,2025-11-30 05:50:40,100085,100586,9117
202585,Synthetic admin review completed,,2022-07-14 08:42:08,Synthetic agent verification,,2022-07-12 08:42:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",6679684.01,2022-07-10 08:42:08,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-202585,13916.01,,LOW,APPROVED,2022-07-21 08:42:08,100086,100587,9118
202586,,,,Synthetic agent verification,,2024-10-05 19:12:53,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",24423196.97,2024-10-03 19:12:53,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,25440.83,,MEDIUM,VERIFIED,2024-10-04 19:12:53,100087,100588,9119
202587,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",10835226.55,2026-02-15 14:21:13,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,13544.03,2026-02-22 14:21:13,LOW,REVISION_REQUESTED,2026-02-27 14:21:13,100088,100589,9120
202588,,,,Synthetic agent verification,,2026-03-01 17:51:50,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6532081.04,2026-02-27 17:51:50,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9525.95,,HIGH,VERIFIED,2026-02-28 17:51:50,100089,100590,9121
202589,,,,Synthetic agent verification,,2024-09-26 10:54:25,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",11507070.56,2024-09-24 10:54:25,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19178.45,,MEDIUM,VERIFIED,2024-10-01 10:54:25,100090,100591,9122
