id,amount,created_at,notes,payment_method,payment_type,period_label,period_number,screenshot_path,status,transaction_amount,transaction_last_six_digits,updated_at,verified_by,application_id,customer_id
304711,10982.80,2024-04-06 16:37:02,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,10982.80,004711,2024-04-07 16:37:02,synthetic-generator,201211,101462
304712,15370.65,2024-05-11 18:25:01,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,15370.65,004712,2024-05-11 18:25:01,synthetic-generator,201212,101463
304713,14565.10,2024-06-20 17:14:11,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,14565.10,004713,2024-06-20 17:14:11,synthetic-generator,201213,101464
304714,27913.03,2024-07-13 05:43:53,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,PENDING,27913.03,004714,2024-07-15 05:43:53,,201214,101465
304715,18745.35,2024-08-02 12:27:01,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,PENDING,18745.35,004715,2024-08-05 12:27:01,,201215,101466
304716,15182.64,2024-09-22 13:57:11,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,15182.64,004716,2024-09-23 13:57:11,synthetic-generator,201216,101467
304717,24864.07,2024-10-14 04:56:05,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2024-10,2,,PENDING,24864.07,004717,2024-10-14 04:56:05,,201217,101468
304718,8612.52,2024-11-14 16:24:33,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,PENDING,8612.52,004718,2024-11-17 16:24:33,,201218,101469
304719,25324.06,2024-12-18 19:07:36,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,25324.06,004719,2024-12-18 19:07:36,synthetic-generator,201219,101470
304720,2085.19,2025-01-31 08:18:46,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,PENDING,2085.19,004720,2025-01-31 08:18:46,,201220,101471
304721,29412.31,2025-02-01 19:52:48,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,29412.31,004721,2025-02-04 19:52:48,synthetic-generator,201221,101472
304722,45503.29,2025-03-19 03:41:07,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,45503.29,004722,2025-03-22 03:41:07,synthetic-generator,201222,101473
304723,42516.96,2025-04-16 06:38:06,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,REJECTED,42516.96,004723,2025-04-19 06:38:06,,201223,101474
304724,5364.04,2025-05-01 09:12:25,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,5364.04,004724,2025-05-03 09:12:25,synthetic-generator,201224,101475
304725,24030.39,2025-06-11 23:49:19,Synthetic payment record,WAVE_PAY,RENEWAL,2025-06,10,,VERIFIED,24030.39,004725,2025-06-11 23:49:19,synthetic-generator,201225,101476
304726,16576.81,2025-07-01 01:28:54,Synthetic payment record,AYA_PAY,RENEWAL,2025-07,11,,PENDING,16576.81,004726,2025-07-04 01:28:54,,201226,101477
304727,54559.16,2025-08-20 07:05:10,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,PENDING,54559.16,004727,2025-08-21 07:05:10,,201227,101478
304728,10940.84,2025-09-21 20:02:42,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,10940.84,004728,2025-09-21 20:02:42,synthetic-generator,201228,101479
304729,16691.59,2025-10-16 08:23:34,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,PENDING,16691.59,004729,2025-10-19 08:23:34,,201229,101480
304730,5922.47,2025-11-12 15:28:59,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,5922.47,004730,2025-11-12 15:28:59,synthetic-generator,201230,101481
304731,9425.51,2025-12-10 18:49:14,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,9425.51,004731,2025-12-10 18:49:14,synthetic-generator,201231,101482
304732,2091.52,2026-01-06 11:29:04,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,2091.52,004732,2026-01-09 11:29:04,synthetic-generator,201232,101483
304733,32641.85,2026-02-08 08:26:02,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,PENDING,32641.85,004733,2026-02-10 08:26:02,,201233,101484
304734,10460.32,2026-03-22 08:13:42,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,10460.32,004734,2026-03-22 08:13:42,synthetic-generator,201234,101485
304735,12667.87,2026-04-24 07:51:28,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,12667.87,004735,2026-04-27 07:51:28,synthetic-generator,201235,101486
304736,8326.45,2026-05-23 06:22:58,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,8326.45,004736,2026-05-24 06:22:58,synthetic-generator,201236,101487
304737,22800.05,2026-06-27 22:54:45,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,22800.05,004737,2026-06-29 22:54:45,synthetic-generator,201237,101488
304738,17040.35,2026-07-03 10:32:26,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,17040.35,004738,2026-07-05 10:32:26,synthetic-generator,201238,101489
304739,14767.39,2026-08-24 11:09:37,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,14767.39,004739,2026-08-24 11:09:37,synthetic-generator,201239,101490
304740,1926.28,2021-09-08 00:16:22,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,VERIFIED,1926.28,004740,2021-09-10 00:16:22,synthetic-generator,201240,101491
304741,4302.44,2021-10-02 16:03:00,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,VERIFIED,4302.44,004741,2021-10-02 16:03:00,synthetic-generator,201241,101492
304742,12728.48,2021-11-11 21:47:29,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,12728.48,004742,2021-11-13 21:47:29,synthetic-generator,201242,101493
304743,22875.40,2021-12-26 16:34:25,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,22875.40,004743,2021-12-29 16:34:25,synthetic-generator,201243,101494
304744,10450.09,2022-01-29 16:50:25,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,10450.09,004744,2022-01-29 16:50:25,synthetic-generator,201244,101495
304745,4091.02,2022-02-02 06:47:37,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,4091.02,004745,2022-02-02 06:47:37,synthetic-generator,201245,101496
304746,19929.62,2022-03-12 09:51:31,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,19929.62,004746,2022-03-14 09:51:31,synthetic-generator,201246,101497
304747,16049.41,2022-04-26 16:33:40,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,VERIFIED,16049.41,004747,2022-04-27 16:33:40,synthetic-generator,201247,101498
304748,2981.71,2022-05-01 20:58:15,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,2981.71,004748,2022-05-04 20:58:15,synthetic-generator,201248,101499
304749,10987.68,2022-06-20 14:18:21,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,10987.68,004749,2022-06-20 14:18:21,synthetic-generator,201249,101500
304750,26643.33,2022-07-23 11:53:47,Synthetic payment record,AYA_PAY,RENEWAL,2022-07,11,,VERIFIED,26643.33,004750,2022-07-26 11:53:47,synthetic-generator,201250,101501
304751,43437.00,2022-08-22 15:37:39,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,43437.00,004751,2022-08-23 15:37:39,synthetic-generator,201251,101502
304752,24454.86,2022-09-09 19:40:30,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,24454.86,004752,2022-09-11 19:40:30,synthetic-generator,201252,101503
304753,4292.59,2022-10-14 02:26:34,Synthetic payment record,WAVE_PAY,RENEWAL,2022-10,2,,VERIFIED,4292.59,004753,2022-10-17 02:26:34,synthetic-generator,201253,101504
304754,6324.00,2022-11-26 13:10:20,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,6324.00,004754,2022-11-29 13:10:20,synthetic-generator,201254,101505
304755,18668.55,2022-12-06 06:10:37,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-12,4,,VERIFIED,18668.55,004755,2022-12-09 06:10:37,synthetic-generator,201255,101506
304756,16442.57,2023-01-15 14:43:36,Synthetic payment record,KBZ_PAY,PREMIUM,2023-01,5,,VERIFIED,16442.57,004756,2023-01-15 14:43:36,synthetic-generator,201256,101507
304757,22690.97,2023-02-17 05:15:47,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,22690.97,004757,2023-02-20 05:15:47,synthetic-generator,201257,101508
304758,26402.90,2023-03-04 13:23:58,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,26402.90,004758,2023-03-04 13:23:58,synthetic-generator,201258,101509
304759,11689.97,2023-04-07 03:19:54,Synthetic payment record,BANK_TRANSFER,RENEWAL,2023-04,8,,VERIFIED,11689.97,004759,2023-04-07 03:19:54,synthetic-generator,201259,101510
304760,5195.11,2023-05-12 06:20:02,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,REJECTED,5195.11,004760,2023-05-13 06:20:02,,201260,101511
304761,18887.77,2023-06-03 02:05:14,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,REJECTED,18887.77,004761,2023-06-06 02:05:14,,201261,101512
304762,20471.50,2023-07-18 11:37:47,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2023-07,11,,VERIFIED,20471.50,004762,2023-07-19 11:37:47,synthetic-generator,201262,101513
304763,10960.71,2023-08-02 22:32:48,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,10960.71,004763,2023-08-03 22:32:48,synthetic-generator,201263,101514
304764,7882.34,2023-09-11 16:10:36,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,7882.34,004764,2023-09-14 16:10:36,synthetic-generator,201264,101515
304765,9268.73,2023-10-11 21:35:50,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,9268.73,004765,2023-10-12 21:35:50,synthetic-generator,201265,101516
304766,10192.41,2023-11-09 17:52:53,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,10192.41,004766,2023-11-10 17:52:53,synthetic-generator,201266,101517
304767,34420.52,2023-12-04 18:14:42,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,34420.52,004767,2023-12-05 18:14:42,synthetic-generator,201267,101518
304768,12103.17,2024-01-30 20:59:58,Synthetic payment record,KBZ_PAY,RENEWAL,2024-01,5,,VERIFIED,12103.17,004768,2024-01-30 20:59:58,synthetic-generator,201268,101519
304769,7684.29,2024-02-24 14:51:57,Synthetic payment record,WAVE_PAY,RENEWAL,2024-02,6,,PENDING,7684.29,004769,2024-02-24 14:51:57,,201269,101520
304770,26585.51,2024-03-05 02:32:38,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,26585.51,004770,2024-03-08 02:32:38,synthetic-generator,201270,101521
304771,30719.39,2024-04-09 08:39:13,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,30719.39,004771,2024-04-10 08:39:13,synthetic-generator,201271,101522
304772,7725.07,2024-05-22 18:10:38,Synthetic payment record,KBZ_PAY,RENEWAL,2024-05,9,,VERIFIED,7725.07,004772,2024-05-24 18:10:38,synthetic-generator,201272,101523
304773,15237.20,2024-06-08 01:55:04,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,VERIFIED,15237.20,004773,2024-06-08 01:55:04,synthetic-generator,201273,101524
304774,3761.74,2024-07-25 15:54:39,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,3761.74,004774,2024-07-27 15:54:39,synthetic-generator,201274,101525
304775,43624.01,2024-08-06 07:20:12,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,43624.01,004775,2024-08-06 07:20:12,synthetic-generator,201275,101526
304776,10699.66,2024-09-13 09:19:51,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,10699.66,004776,2024-09-16 09:19:51,synthetic-generator,201276,101527
304777,24232.58,2024-10-16 09:09:37,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,24232.58,004777,2024-10-17 09:09:37,synthetic-generator,201277,101528
304778,3155.17,2024-11-09 18:25:50,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,PENDING,3155.17,004778,2024-11-10 18:25:50,,201278,101529
304779,30426.94,2024-12-10 15:55:55,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,30426.94,004779,2024-12-11 15:55:55,synthetic-generator,201279,101530
304780,1655.06,2025-01-30 14:22:01,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,1655.06,004780,2025-02-01 14:22:01,synthetic-generator,201280,101531
304781,8332.36,2025-02-22 14:34:35,Synthetic payment record,WAVE_PAY,RENEWAL,2025-02,6,,VERIFIED,8332.36,004781,2025-02-22 14:34:35,synthetic-generator,201281,101532
304782,23727.10,2025-03-17 16:52:41,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2025-03,7,,VERIFIED,23727.10,004782,2025-03-17 16:52:41,synthetic-generator,201282,101533
304783,64032.30,2025-04-13 10:56:45,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,64032.30,004783,2025-04-14 10:56:45,synthetic-generator,201283,101534
304784,11288.72,2025-05-25 23:15:30,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,11288.72,004784,2025-05-26 23:15:30,synthetic-generator,201284,101535
304785,7696.79,2025-06-26 01:19:18,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,7696.79,004785,2025-06-26 01:19:18,synthetic-generator,201285,101536
304786,52297.42,2025-07-26 16:19:37,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,52297.42,004786,2025-07-27 16:19:37,synthetic-generator,201286,101537
304787,39574.14,2025-08-05 02:32:59,Synthetic payment record,BANK_TRANSFER,RENEWAL,2025-08,12,,REJECTED,39574.14,004787,2025-08-07 02:32:59,,201287,101538
304788,18529.14,2025-09-08 17:36:49,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2025-09,1,,VERIFIED,18529.14,004788,2025-09-11 17:36:49,synthetic-generator,201288,101539
304789,6615.01,2025-10-22 02:00:31,Synthetic payment record,WAVE_PAY,RENEWAL,2025-10,2,,VERIFIED,6615.01,004789,2025-10-25 02:00:31,synthetic-generator,201289,101540
304790,18930.18,2025-11-18 11:50:20,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,18930.18,004790,2025-11-19 11:50:20,synthetic-generator,201290,101541
304791,15167.04,2025-12-22 05:11:47,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,15167.04,004791,2025-12-23 05:11:47,synthetic-generator,201291,101542
304792,14766.50,2026-01-19 17:57:02,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,14766.50,004792,2026-01-21 17:57:02,synthetic-generator,201292,101543
304793,5990.56,2026-02-08 14:49:37,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,5990.56,004793,2026-02-09 14:49:37,synthetic-generator,201293,101544
304794,13493.79,2026-03-18 19:20:07,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,13493.79,004794,2026-03-18 19:20:07,synthetic-generator,201294,101545
304795,22511.03,2026-04-04 16:43:03,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,22511.03,004795,2026-04-07 16:43:03,synthetic-generator,201295,101546
304796,7076.23,2026-05-31 02:17:30,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,7076.23,004796,2026-05-31 02:17:30,synthetic-generator,201296,101547
304797,10648.61,2026-06-29 08:24:00,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,10648.61,004797,2026-06-29 08:24:00,synthetic-generator,201297,101548
304798,14226.98,2026-07-22 06:37:38,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,14226.98,004798,2026-07-22 06:37:38,synthetic-generator,201298,101549
304799,60718.95,2026-08-20 18:05:09,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-08,12,,VERIFIED,60718.95,004799,2026-08-20 18:05:09,synthetic-generator,201299,101550
304800,11404.07,2021-09-08 02:15:07,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,PENDING,11404.07,004800,2021-09-11 02:15:07,,201300,101551
304801,30611.68,2021-10-16 15:41:17,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,VERIFIED,30611.68,004801,2021-10-17 15:41:17,synthetic-generator,201301,101552
304802,11053.89,2021-11-10 18:39:03,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,11053.89,004802,2021-11-10 18:39:03,synthetic-generator,201302,101553
304803,29300.36,2021-12-07 10:36:16,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,29300.36,004803,2021-12-09 10:36:16,synthetic-generator,201303,101554
304804,2698.59,2022-01-24 17:22:09,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,2698.59,004804,2022-01-26 17:22:09,synthetic-generator,201304,101555
304805,24473.94,2022-02-12 13:47:56,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,24473.94,004805,2022-02-14 13:47:56,synthetic-generator,201305,101556
304806,8185.67,2022-03-09 08:13:42,Synthetic payment record,AYA_PAY,RENEWAL,2022-03,7,,REJECTED,8185.67,004806,2022-03-09 08:13:42,,201306,101557
304807,9612.96,2022-04-19 23:27:16,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,VERIFIED,9612.96,004807,2022-04-19 23:27:16,synthetic-generator,201307,101558
304808,14037.09,2022-05-15 17:49:57,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,PENDING,14037.09,004808,2022-05-18 17:49:57,,201308,101559
304809,14753.25,2022-06-12 23:01:42,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,14753.25,004809,2022-06-12 23:01:42,synthetic-generator,201309,101560
304810,33264.20,2022-07-08 21:19:17,Synthetic payment record,AYA_PAY,RENEWAL,2022-07,11,,VERIFIED,33264.20,004810,2022-07-08 21:19:17,synthetic-generator,201310,101561
304811,21351.63,2022-08-19 17:41:00,Synthetic payment record,BANK_TRANSFER,RENEWAL,2022-08,12,,VERIFIED,21351.63,004811,2022-08-22 17:41:00,synthetic-generator,201311,101562
304812,11279.44,2022-09-29 02:48:37,Synthetic payment record,KBZ_PAY,RENEWAL,2022-09,1,,VERIFIED,11279.44,004812,2022-10-02 02:48:37,synthetic-generator,201312,101563
304813,29108.59,2022-10-29 03:26:34,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,29108.59,004813,2022-11-01 03:26:34,synthetic-generator,201313,101564
304814,25565.55,2022-11-22 06:41:05,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,25565.55,004814,2022-11-23 06:41:05,synthetic-generator,201314,101565
304815,13794.83,2022-12-15 07:22:07,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,13794.83,004815,2022-12-15 07:22:07,synthetic-generator,201315,101566
304816,5125.00,2023-01-28 22:42:01,Synthetic payment record,KBZ_PAY,RENEWAL,2023-01,5,,PENDING,5125.00,004816,2023-01-29 22:42:01,,201316,101567
304817,26340.87,2023-02-18 21:23:31,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,26340.87,004817,2023-02-20 21:23:31,synthetic-generator,201317,101568
304818,10610.84,2023-03-17 16:26:13,Synthetic payment record,AYA_PAY,RENEWAL,2023-03,7,,VERIFIED,10610.84,004818,2023-03-20 16:26:13,synthetic-generator,201318,101569
304819,35931.35,2023-04-08 23:07:51,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,PENDING,35931.35,004819,2023-04-11 23:07:51,,201319,101570
304820,12019.57,2023-05-29 06:10:08,Synthetic payment record,KBZ_PAY,RENEWAL,2023-05,9,,PENDING,12019.57,004820,2023-06-01 06:10:08,,201320,101571
304821,13820.24,2023-06-24 10:52:25,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,PENDING,13820.24,004821,2023-06-27 10:52:25,,201321,101572
304822,7502.61,2023-07-31 03:46:16,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,REJECTED,7502.61,004822,2023-08-03 03:46:16,,201322,101573
304823,15185.27,2023-08-14 06:20:43,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,15185.27,004823,2023-08-16 06:20:43,synthetic-generator,201323,101574
304824,17205.14,2023-09-26 01:03:26,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,17205.14,004824,2023-09-29 01:03:26,synthetic-generator,201324,101575
304825,12280.95,2023-10-03 20:36:49,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,REJECTED,12280.95,004825,2023-10-05 20:36:49,,201325,101576
304826,18364.38,2023-11-14 03:24:45,Synthetic payment record,AYA_PAY,RENEWAL,2023-11,3,,PENDING,18364.38,004826,2023-11-14 03:24:45,,201326,101577
304827,8360.63,2023-12-17 04:21:21,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,PENDING,8360.63,004827,2023-12-20 04:21:21,,201327,101578
304828,9190.53,2024-01-03 08:29:46,Synthetic payment record,KBZ_PAY,RENEWAL,2024-01,5,,PENDING,9190.53,004828,2024-01-06 08:29:46,,201328,101579
304829,17540.30,2024-02-02 23:48:16,Synthetic payment record,WAVE_PAY,RENEWAL,2024-02,6,,VERIFIED,17540.30,004829,2024-02-02 23:48:16,synthetic-generator,201329,101580
304830,19372.12,2024-03-25 04:11:25,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,19372.12,004830,2024-03-27 04:11:25,synthetic-generator,201330,101581
304831,44877.73,2024-04-14 15:07:41,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,44877.73,004831,2024-04-17 15:07:41,synthetic-generator,201331,101582
304832,8165.19,2024-05-09 14:45:41,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,8165.19,004832,2024-05-11 14:45:41,synthetic-generator,201332,101583
304833,6119.53,2024-06-04 23:01:56,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2024-06,10,,VERIFIED,6119.53,004833,2024-06-04 23:01:56,synthetic-generator,201333,101584
304834,24133.35,2024-07-22 11:40:21,Synthetic payment record,AYA_PAY,RENEWAL,2024-07,11,,VERIFIED,24133.35,004834,2024-07-24 11:40:21,synthetic-generator,201334,101585
304835,34496.90,2024-08-20 04:25:23,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,PENDING,34496.90,004835,2024-08-22 04:25:23,,201335,101586
304836,21434.34,2024-09-16 02:32:28,Synthetic payment record,KBZ_PAY,RENEWAL,2024-09,1,,VERIFIED,21434.34,004836,2024-09-17 02:32:28,synthetic-generator,201336,101587
304837,33713.08,2024-10-03 03:51:34,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2024-10,2,,VERIFIED,33713.08,004837,2024-10-06 03:51:34,synthetic-generator,201337,101588
304838,2820.67,2024-11-24 23:09:43,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,2820.67,004838,2024-11-26 23:09:43,synthetic-generator,201338,101589
304839,32154.92,2024-12-28 18:17:31,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,PENDING,32154.92,004839,2024-12-29 18:17:31,,201339,101590
304840,3684.36,2025-01-08 18:23:55,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,3684.36,004840,2025-01-11 18:23:55,synthetic-generator,201340,101591
304841,28842.53,2025-02-22 19:45:29,Synthetic payment record,WAVE_PAY,RENEWAL,2025-02,6,,VERIFIED,28842.53,004841,2025-02-23 19:45:29,synthetic-generator,201341,101592
304842,32937.96,2025-03-14 05:47:07,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,PENDING,32937.96,004842,2025-03-15 05:47:07,,201342,101593
304843,25819.98,2025-04-13 02:11:08,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,25819.98,004843,2025-04-15 02:11:08,synthetic-generator,201343,101594
304844,10447.08,2025-05-07 11:39:27,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,10447.08,004844,2025-05-08 11:39:27,synthetic-generator,201344,101595
304845,21966.52,2025-06-14 13:21:40,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,21966.52,004845,2025-06-17 13:21:40,synthetic-generator,201345,101596
304846,12633.91,2025-07-25 00:06:15,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,REJECTED,12633.91,004846,2025-07-27 00:06:15,,201346,101597
304847,26480.94,2025-08-01 05:42:53,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2025-08,12,,PENDING,26480.94,004847,2025-08-04 05:42:53,,201347,101598
304848,3602.00,2025-09-23 18:43:22,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,3602.00,004848,2025-09-24 18:43:22,synthetic-generator,201348,101599
304849,32300.45,2025-10-13 15:25:19,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,32300.45,004849,2025-10-15 15:25:19,synthetic-generator,201349,101600
304850,8027.88,2025-11-09 20:28:38,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,REJECTED,8027.88,004850,2025-11-09 20:28:38,,201350,101601
304851,7591.31,2025-12-28 14:41:53,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,PENDING,7591.31,004851,2025-12-31 14:41:53,,201351,101602
304852,6062.34,2026-01-31 20:45:01,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,6062.34,004852,2026-02-03 20:45:01,synthetic-generator,201352,101603
304853,21519.20,2026-02-25 22:46:06,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,21519.20,004853,2026-02-25 22:46:06,synthetic-generator,201353,101604
304854,41944.33,2026-03-14 19:53:43,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,VERIFIED,41944.33,004854,2026-03-15 19:53:43,synthetic-generator,201354,101605
304855,73154.09,2026-04-21 23:57:01,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,VERIFIED,73154.09,004855,2026-04-21 23:57:01,synthetic-generator,201355,101606
304856,4324.82,2026-05-15 05:30:48,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,PENDING,4324.82,004856,2026-05-17 05:30:48,,201356,101607
304857,21598.54,2026-06-28 12:18:28,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,21598.54,004857,2026-06-29 12:18:28,synthetic-generator,201357,101608
