id,admin_note,admin_signature,admin_signed_at,agent_note,agent_signature,agent_signed_at,common_info,coverage_amount,created_at,documents_path,duration,extra_info,form_data,notes,policy_number,premium_amount,revision_deadline,risk_level,status,updated_at,agent_id,customer_id,package_id
203485,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",13810652.30,2023-05-05 11:44:24,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28772.19,2023-05-12 11:44:24,LOW,REVISION_REQUESTED,2023-05-15 11:44:24,100186,101087,9106
203486,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",6677123.28,2023-03-07 10:30:57,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6955.34,,HIGH,PENDING,2023-03-12 10:30:57,100187,101088,9107
203487,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",28691867.84,2025-12-20 15:05:58,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,35864.83,2025-12-27 15:05:58,LOW,REVISION_REQUESTED,2025-12-30 15:05:58,100188,101089,9108
203488,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",7201923.66,2023-05-15 16:52:59,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,10502.81,2023-05-22 16:52:59,LOW,REVISION_REQUESTED,2023-05-22 16:52:59,100189,101090,9109
203489,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",15039979.62,2025-09-15 10:30:10,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,25066.63,,HIGH,PENDING,2025-09-23 10:30:10,100190,101091,9110
203490,Synthetic admin review completed,,2022-05-23 05:26:59,Synthetic agent verification,,2022-05-21 05:26:59,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",14836768.89,2022-05-19 05:26:59,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203490,27818.94,,LOW,APPROVED,2022-05-26 05:26:59,100191,101092,9111
203491,Synthetic admin review completed,,2023-01-01 05:39:36,Synthetic agent verification,,2022-12-30 05:39:36,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",5287888.86,2022-12-28 05:39:36,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203491,11016.44,,LOW,APPROVED,2023-01-07 05:39:36,100192,101093,9112
203492,,,,Synthetic agent verification,,2022-06-15 17:54:44,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",2288820.25,2022-06-13 17:54:44,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2384.19,,MEDIUM,VERIFIED,2022-06-25 17:54:44,100193,101094,9113
203493,,,,Synthetic agent verification,,2022-01-24 01:18:35,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",13953714.92,2022-01-22 01:18:35,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17442.14,,LOW,VERIFIED,2022-01-30 01:18:35,100194,101095,9114
203494,Synthetic admin review completed,,2021-11-30 01:58:49,Synthetic agent verification,,2021-11-28 01:58:49,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",16049273.39,2021-11-26 01:58:49,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203494,23405.19,,MEDIUM,APPROVED,2021-12-04 01:58:49,100195,101096,9115
203495,,,,Synthetic agent verification,,2022-07-01 05:53:08,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",16810782.55,2022-06-29 05:53:08,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,28017.97,,LOW,VERIFIED,2022-07-01 05:53:08,100196,101097,9116
203496,,,,Synthetic agent verification,,2025-06-15 13:50:57,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2467941.35,2025-06-13 13:50:57,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4627.39,,LOW,VERIFIED,2025-06-15 13:50:57,100197,101098,9117
203497,Synthetic admin review completed,,2023-12-14 00:24:54,Synthetic agent verification,,2023-12-12 00:24:54,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",10237498.01,2023-12-10 00:24:54,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,SYN-POL-203497,21328.12,,HIGH,APPROVED,2023-12-15 00:24:54,100198,101099,9118
203498,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",14330551.58,2021-09-19 17:34:29,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,14927.66,2021-09-26 17:34:29,HIGH,REVISION_REQUESTED,2021-09-27 17:34:29,100199,101100,9119
203499,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",28746708.75,2024-07-16 04:36:21,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,35933.39,,HIGH,REJECTED,2024-07-19 04:36:21,100200,101101,9120
203500,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",2894164.26,2022-11-18 15:27:08,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4220.66,,MEDIUM,PENDING,2022-11-25 15:27:08,100201,101102,9121
203501,Synthetic admin review completed,,2023-11-05 11:54:04,Synthetic agent verification,,2023-11-03 11:54:04,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",15473487.31,2023-11-01 11:54:04,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203501,25789.15,,LOW,APPROVED,2023-11-04 11:54:04,100202,101103,9122
203502,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",14002529.91,2024-09-19 03:21:34,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,26254.74,,MEDIUM,REJECTED,2024-10-01 03:21:34,100203,101104,9123
203503,,,,Synthetic agent verification,,2025-07-06 06:14:39,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",3625145.55,2025-07-04 06:14:39,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7552.39,,MEDIUM,VERIFIED,2025-07-07 06:14:39,100204,101105,9124
203504,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",6250021.02,2023-04-17 15:46:38,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6510.44,,LOW,REJECTED,2023-04-25 15:46:38,100205,101106,9101
203505,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",1978778.88,2024-06-25 21:37:37,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2473.47,,LOW,REJECTED,2024-07-07 21:37:37,100206,101107,9102
203506,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",23919724.39,2024-05-25 17:04:42,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,34882.93,,MEDIUM,CANCELLED,2024-06-01 17:04:42,100207,101108,9103
203507,,,,Synthetic agent verification,,2022-09-02 00:22:59,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",20243821.26,2022-08-31 00:22:59,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,33739.70,,MEDIUM,VERIFIED,2022-09-09 00:22:59,100208,101109,9104
203508,Synthetic admin review completed,,2025-10-04 13:06:36,Synthetic agent verification,,2025-10-02 13:06:36,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",5031146.33,2025-09-30 13:06:36,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203508,9433.40,,MEDIUM,APPROVED,2025-10-03 13:06:36,100209,101110,9105
203509,Synthetic admin review completed,,2021-10-27 22:32:37,Synthetic agent verification,,2021-10-25 22:32:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",2230979.71,2021-10-23 22:32:37,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203509,4647.87,,MEDIUM,APPROVED,2021-11-02 22:32:37,100210,101111,9106
203510,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",14714242.30,2021-10-11 10:23:57,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,15327.34,,MEDIUM,CANCELLED,2021-10-18 10:23:57,100211,101112,9107
203511,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",25213728.90,2024-01-01 01:54:30,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,31517.16,2024-01-08 01:54:30,LOW,REVISION_REQUESTED,2024-01-12 01:54:30,100212,101113,9108
203512,,,,Synthetic agent verification,,2025-06-25 03:01:58,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",1923386.74,2025-06-23 03:01:58,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2804.94,,LOW,VERIFIED,2025-06-24 03:01:58,100213,101114,9109
203513,Synthetic admin review completed,,2024-11-09 04:33:25,Synthetic agent verification,,2024-11-07 04:33:25,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",2275038.26,2024-11-05 04:33:25,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203513,3791.73,,LOW,APPROVED,2024-11-15 04:33:25,100214,101115,9110
203514,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",4232780.65,2024-06-10 05:42:28,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,7936.46,,MEDIUM,PENDING,2024-06-17 05:42:28,100215,101116,9111
203515,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",11562633.74,2026-06-05 00:05:21,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24088.82,,LOW,PENDING,2026-06-11 00:05:21,100216,101117,9112
203516,Synthetic admin review completed,,2024-08-15 12:44:06,Synthetic agent verification,,2024-08-13 12:44:06,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",11400370.12,2024-08-11 12:44:06,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203516,11875.39,,LOW,APPROVED,2024-08-13 12:44:06,100217,101118,9113
203517,Synthetic admin review completed,,2024-08-13 18:44:11,Synthetic agent verification,,2024-08-11 18:44:11,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",5568995.05,2024-08-09 18:44:11,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203517,6961.24,,LOW,APPROVED,2024-08-17 18:44:11,100218,101119,9114
203518,Synthetic admin review completed,,2023-02-04 09:28:29,Synthetic agent verification,,2023-02-02 09:28:29,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",14485869.60,2023-01-31 09:28:29,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203518,21125.23,,MEDIUM,APPROVED,2023-02-06 09:28:29,100219,101120,9115
203519,Synthetic admin review completed,,2021-12-11 08:02:46,Synthetic agent verification,,2021-12-09 08:02:46,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",11218836.81,2021-12-07 08:02:46,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203519,18698.06,,LOW,APPROVED,2021-12-12 08:02:46,100220,101121,9116
203520,Synthetic admin review completed,,2023-09-15 18:52:56,Synthetic agent verification,,2023-09-13 18:52:56,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",3077135.25,2023-09-11 18:52:56,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203520,5769.63,,LOW,APPROVED,2023-09-16 18:52:56,100221,101122,9117
203521,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",16846427.36,2021-12-06 01:49:35,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,35096.72,2021-12-13 01:49:35,LOW,REVISION_REQUESTED,2021-12-07 01:49:35,100222,101123,9118
203522,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",11330825.35,2024-04-16 04:00:06,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,11802.94,,LOW,PENDING,2024-04-22 04:00:06,100223,101124,9119
203523,,,,Synthetic agent verification,,2022-09-01 03:13:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",29901445.98,2022-08-30 03:13:37,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,37376.81,,LOW,VERIFIED,2022-09-10 03:13:37,100224,101125,9120
203524,,,,Synthetic agent verification,,2024-12-16 11:15:05,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",3217352.61,2024-12-14 11:15:05,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4691.97,,HIGH,VERIFIED,2024-12-16 11:15:05,100225,101126,9121
203525,,,,Synthetic agent verification,,2021-10-13 05:21:11,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",14466680.94,2021-10-11 05:21:11,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24111.13,,MEDIUM,VERIFIED,2021-10-23 05:21:11,100226,101127,9122
203526,,,,Synthetic agent verification,,2021-11-20 05:06:52,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",8310335.55,2021-11-18 05:06:52,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,15581.88,,LOW,VERIFIED,2021-11-20 05:06:52,100227,101128,9123
203527,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",25074002.63,2025-03-18 13:31:42,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,52237.51,2025-03-25 13:31:42,LOW,REVISION_REQUESTED,2025-03-27 13:31:42,100228,101129,9124
203528,Synthetic admin review completed,,2024-04-14 22:53:43,Synthetic agent verification,,2024-04-12 22:53:43,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",1438985.78,2024-04-10 22:53:43,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203528,1498.94,,MEDIUM,APPROVED,2024-04-20 22:53:43,100229,101130,9101
203529,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",4820109.54,2024-03-03 15:59:04,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6025.14,,MEDIUM,REJECTED,2024-03-04 15:59:04,100230,101131,9102
203530,,,,Synthetic agent verification,,2025-10-15 17:05:21,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",23665939.78,2025-10-13 17:05:21,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,34512.83,,MEDIUM,VERIFIED,2025-10-25 17:05:21,100231,101132,9103
203531,,,,Synthetic agent verification,,2023-04-20 00:42:16,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",8288390.29,2023-04-18 00:42:16,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,13813.98,,LOW,VERIFIED,2023-04-22 00:42:16,100232,101133,9104
203532,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",13293761.00,2022-07-02 22:36:33,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,24925.80,,LOW,PENDING,2022-07-08 22:36:33,100233,101134,9105
203533,,,,Synthetic agent verification,,2024-03-10 15:11:16,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",2592358.19,2024-03-08 15:11:16,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5400.75,,MEDIUM,VERIFIED,2024-03-20 15:11:16,100234,101135,9106
203534,Synthetic admin review completed,,2024-02-16 10:06:00,Synthetic agent verification,,2024-02-14 10:06:00,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",20692571.08,2024-02-12 10:06:00,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203534,21554.76,,LOW,APPROVED,2024-02-14 10:06:00,100235,101136,9107
203535,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",28276474.32,2025-09-07 23:08:41,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,35345.59,2025-09-14 23:08:41,LOW,REVISION_REQUESTED,2025-09-11 23:08:41,100236,101137,9108
203536,,,,Synthetic agent verification,,2023-01-24 14:37:19,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",4194898.52,2023-01-22 14:37:19,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,6117.56,,MEDIUM,VERIFIED,2023-01-28 14:37:19,100237,101138,9109
203537,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",3491329.59,2026-03-25 06:31:30,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5818.88,,MEDIUM,REJECTED,2026-04-03 06:31:30,100238,101139,9110
203538,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",18552370.57,2025-08-19 06:57:13,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,34785.69,,LOW,REJECTED,2025-08-25 06:57:13,100239,101140,9111
203539,,,,Synthetic agent verification,,2026-03-29 13:08:35,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",21006951.16,2026-03-27 13:08:35,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,43764.48,,MEDIUM,VERIFIED,2026-04-04 13:08:35,100240,101141,9112
203540,Synthetic admin review completed,,2024-02-25 17:52:04,Synthetic agent verification,,2024-02-23 17:52:04,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",2377005.96,2024-02-21 17:52:04,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203540,2476.05,,LOW,APPROVED,2024-02-27 17:52:04,100241,101142,9113
203541,Synthetic admin review completed,,2021-11-22 15:27:58,Synthetic agent verification,,2021-11-20 15:27:58,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",3915627.00,2021-11-18 15:27:58,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203541,4894.53,,LOW,APPROVED,2021-11-24 15:27:58,100242,101143,9114
203542,Synthetic admin review completed,,2022-10-21 13:38:47,Synthetic agent verification,,2022-10-19 13:38:47,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",5873532.10,2022-10-17 13:38:47,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203542,8565.57,,MEDIUM,APPROVED,2022-10-26 13:38:47,100243,101144,9115
203543,,,,Synthetic agent verification,,2024-05-23 05:46:45,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",19168923.15,2024-05-21 05:46:45,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,31948.21,,MEDIUM,VERIFIED,2024-05-25 05:46:45,100244,101145,9116
203544,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",2814344.99,2023-03-13 19:50:27,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5276.90,,MEDIUM,REJECTED,2023-03-20 19:50:27,100245,101146,9117
203545,Synthetic admin review completed,,2023-10-27 04:12:37,Synthetic agent verification,,2023-10-25 04:12:37,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",8289585.96,2023-10-23 04:12:37,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203545,17269.97,,LOW,APPROVED,2023-11-01 04:12:37,100246,101147,9118
203546,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",4664357.85,2024-04-21 19:44:43,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,4858.71,,HIGH,REJECTED,2024-05-01 19:44:43,100247,101148,9119
203547,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",22104487.76,2025-07-08 09:58:26,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,27630.61,,LOW,CANCELLED,2025-07-10 09:58:26,100248,101149,9120
203548,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_9""}",6591989.62,2025-10-13 13:10:40,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,9613.32,,MEDIUM,REJECTED,2025-10-25 13:10:40,100249,101150,9121
203549,,,,Synthetic agent verification,,2025-08-11 17:01:34,"{""synthetic"": true, ""occupation_group"": ""GROUP_10""}",15358457.35,2025-08-09 17:01:34,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": false}",Synthetic application generated for testing,,25597.43,,LOW,VERIFIED,2025-08-14 17:01:34,100250,101151,9122
203550,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_11""}",4712247.57,2021-11-14 16:55:21,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,8835.46,2021-11-21 16:55:21,LOW,REVISION_REQUESTED,2021-11-18 16:55:21,100251,101152,9123
203551,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_12""}",14620019.49,2026-05-28 09:48:16,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,30458.37,2026-06-04 09:48:16,LOW,REVISION_REQUESTED,2026-06-07 09:48:16,100252,101153,9124
203552,Synthetic admin review completed,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_1""}",5573267.59,2025-03-30 04:04:34,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,5805.49,,MEDIUM,REJECTED,2025-04-01 04:04:34,100253,101154,9101
203553,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_2""}",2382297.75,2024-05-31 09:09:05,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,2977.87,2024-06-07 09:09:05,MEDIUM,REVISION_REQUESTED,2024-06-07 09:09:05,100254,101155,9102
203554,Synthetic admin review completed,,2024-10-14 04:00:05,Synthetic agent verification,,2024-10-12 04:00:05,"{""synthetic"": true, ""occupation_group"": ""GROUP_3""}",4562806.91,2024-10-10 04:00:05,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203554,6654.09,,MEDIUM,APPROVED,2024-10-17 04:00:05,100255,101156,9103
203555,Synthetic admin review completed,,2022-09-16 07:06:55,Synthetic agent verification,,2022-09-14 07:06:55,"{""synthetic"": true, ""occupation_group"": ""GROUP_4""}",17108551.39,2022-09-12 07:06:55,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203555,28514.25,,LOW,APPROVED,2022-09-14 07:06:55,100256,101157,9104
203556,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_5""}",10375936.56,2026-06-09 05:36:29,[],1,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,19454.88,,LOW,CANCELLED,2026-06-21 05:36:29,100257,101158,9105
203557,Synthetic admin review completed,,2025-03-28 12:21:36,Synthetic agent verification,,2025-03-26 12:21:36,"{""synthetic"": true, ""occupation_group"": ""GROUP_6""}",10431615.83,2025-03-24 12:21:36,[],3,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,SYN-POL-203557,21732.53,,MEDIUM,APPROVED,2025-03-31 12:21:36,100258,101159,9106
203558,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_7""}",6121966.23,2025-08-12 20:54:23,[],5,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,6377.05,2025-08-19 20:54:23,LOW,REVISION_REQUESTED,2025-08-14 20:54:23,100259,101160,9107
203559,,,,,,,"{""synthetic"": true, ""occupation_group"": ""GROUP_8""}",13740162.52,2024-01-13 21:04:52,[],10,"{""data_source"": ""synthetic_generator""}","{""synthetic"": true, ""risk_answers_complete"": true}",Synthetic application generated for testing,,17175.20,,LOW,PENDING,2024-01-15 21:04:52,100260,101161,9108
