id,amount,created_at,notes,payment_method,payment_type,period_label,period_number,screenshot_path,status,transaction_amount,transaction_last_six_digits,updated_at,verified_by,application_id,customer_id
311415,19630.00,2022-12-25 18:33:04,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,VERIFIED,19630.00,011415,2022-12-25 18:33:04,synthetic-generator,201415,101716
311416,6167.18,2023-01-16 09:17:28,Synthetic payment record,KBZ_PAY,RENEWAL,2023-01,5,,VERIFIED,6167.18,011416,2023-01-19 09:17:28,synthetic-generator,201416,101717
311417,15935.30,2023-02-08 07:26:36,Synthetic payment record,WAVE_PAY,PREMIUM,2023-02,6,,VERIFIED,15935.30,011417,2023-02-08 07:26:36,synthetic-generator,201417,101718
311418,32351.96,2023-03-20 15:30:10,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,32351.96,011418,2023-03-23 15:30:10,synthetic-generator,201418,101719
311419,43316.68,2023-04-25 14:19:25,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,43316.68,011419,2023-04-28 14:19:25,synthetic-generator,201419,101720
311420,27849.17,2023-05-27 18:20:58,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,27849.17,011420,2023-05-27 18:20:58,synthetic-generator,201420,101721
311421,5721.16,2023-06-17 04:43:46,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2023-06,10,,VERIFIED,5721.16,011421,2023-06-18 04:43:46,synthetic-generator,201421,101722
311422,9711.32,2023-07-13 21:53:12,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,REJECTED,9711.32,011422,2023-07-15 21:53:12,,201422,101723
311423,17363.95,2023-08-01 03:03:43,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,17363.95,011423,2023-08-04 03:03:43,synthetic-generator,201423,101724
311424,4120.63,2023-09-03 12:29:11,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,4120.63,011424,2023-09-06 12:29:11,synthetic-generator,201424,101725
311425,12203.54,2023-10-27 03:22:42,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,PENDING,12203.54,011425,2023-10-29 03:22:42,,201425,101726
311426,38944.53,2023-11-30 03:09:39,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,38944.53,011426,2023-12-02 03:09:39,synthetic-generator,201426,101727
311427,11155.20,2023-12-03 01:15:05,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,11155.20,011427,2023-12-04 01:15:05,synthetic-generator,201427,101728
311428,3594.67,2024-01-24 05:43:29,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,VERIFIED,3594.67,011428,2024-01-27 05:43:29,synthetic-generator,201428,101729
311429,20646.52,2024-02-22 03:45:19,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,20646.52,011429,2024-02-25 03:45:19,synthetic-generator,201429,101730
311430,20728.51,2024-03-13 17:07:25,Synthetic payment record,AYA_PAY,RENEWAL,2024-03,7,,VERIFIED,20728.51,011430,2024-03-13 17:07:25,synthetic-generator,201430,101731
311431,31515.99,2024-04-06 02:50:50,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,PENDING,31515.99,011431,2024-04-06 02:50:50,,201431,101732
311432,22821.70,2024-05-01 08:39:32,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,22821.70,011432,2024-05-03 08:39:32,synthetic-generator,201432,101733
311433,10402.87,2024-06-27 15:56:01,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,PENDING,10402.87,011433,2024-06-27 15:56:01,,201433,101734
311434,27056.86,2024-07-26 04:47:19,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,27056.86,011434,2024-07-28 04:47:19,synthetic-generator,201434,101735
311435,30033.13,2024-08-21 08:30:36,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,30033.13,011435,2024-08-22 08:30:36,synthetic-generator,201435,101736
311436,14624.37,2024-09-21 19:52:24,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,14624.37,011436,2024-09-24 19:52:24,synthetic-generator,201436,101737
311437,18377.30,2024-10-25 12:59:22,Synthetic payment record,WAVE_PAY,RENEWAL,2024-10,2,,REJECTED,18377.30,011437,2024-10-28 12:59:22,,201437,101738
311438,18223.00,2024-11-19 06:55:35,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,PENDING,18223.00,011438,2024-11-21 06:55:35,,201438,101739
311439,27531.34,2024-12-24 23:22:01,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,27531.34,011439,2024-12-25 23:22:01,synthetic-generator,201439,101740
311440,8388.04,2025-01-06 10:53:29,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,8388.04,011440,2025-01-09 10:53:29,synthetic-generator,201440,101741
311441,15374.08,2025-02-12 14:15:34,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,15374.08,011441,2025-02-15 14:15:34,synthetic-generator,201441,101742
311442,37416.01,2025-03-18 02:11:46,Synthetic payment record,AYA_PAY,PREMIUM,2025-03,7,,VERIFIED,37416.01,011442,2025-03-18 02:11:46,synthetic-generator,201442,101743
311443,68793.20,2025-04-29 04:37:40,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2025-04,8,,VERIFIED,68793.20,011443,2025-05-02 04:37:40,synthetic-generator,201443,101744
311444,29391.06,2025-05-23 19:41:49,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,29391.06,011444,2025-05-25 19:41:49,synthetic-generator,201444,101745
311445,25612.08,2025-06-09 04:36:28,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,25612.08,011445,2025-06-11 04:36:28,synthetic-generator,201445,101746
311446,20999.87,2025-07-21 23:23:11,Synthetic payment record,AYA_PAY,PREMIUM,2025-07,11,,VERIFIED,20999.87,011446,2025-07-22 23:23:11,synthetic-generator,201446,101747
311447,36739.39,2025-08-29 03:04:06,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,36739.39,011447,2025-09-01 03:04:06,synthetic-generator,201447,101748
311448,3647.80,2025-09-15 00:45:47,Synthetic payment record,KBZ_PAY,RENEWAL,2025-09,1,,PENDING,3647.80,011448,2025-09-17 00:45:47,,201448,101749
311449,21831.60,2025-10-06 03:29:27,Synthetic payment record,WAVE_PAY,PREMIUM,2025-10,2,,VERIFIED,21831.60,011449,2025-10-06 03:29:27,synthetic-generator,201449,101750
311450,36935.33,2025-11-19 14:25:49,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,VERIFIED,36935.33,011450,2025-11-21 14:25:49,synthetic-generator,201450,101751
311451,24320.55,2025-12-27 16:37:42,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,24320.55,011451,2025-12-30 16:37:42,synthetic-generator,201451,101752
311452,9275.86,2026-01-13 09:41:18,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,9275.86,011452,2026-01-14 09:41:18,synthetic-generator,201452,101753
311453,24111.21,2026-02-08 22:49:48,Synthetic payment record,WAVE_PAY,RENEWAL,2026-02,6,,VERIFIED,24111.21,011453,2026-02-09 22:49:48,synthetic-generator,201453,101754
311454,43356.39,2026-03-26 09:52:02,Synthetic payment record,AYA_PAY,PREMIUM,2026-03,7,,PENDING,43356.39,011454,2026-03-29 09:52:02,,201454,101755
311455,29071.26,2026-04-13 04:10:06,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,PENDING,29071.26,011455,2026-04-16 04:10:06,,201455,101756
311456,11709.07,2026-05-15 22:10:05,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,11709.07,011456,2026-05-18 22:10:05,synthetic-generator,201456,101757
311457,21867.21,2026-06-30 00:25:56,Synthetic payment record,WAVE_PAY,PREMIUM,2026-06,10,,VERIFIED,21867.21,011457,2026-06-30 00:25:56,synthetic-generator,201457,101758
311458,29200.47,2026-07-29 17:30:19,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,PENDING,29200.47,011458,2026-07-29 17:30:19,,201458,101759
311459,26290.25,2026-08-21 21:02:43,Synthetic payment record,BANK_TRANSFER,RENEWAL,2026-08,12,,REJECTED,26290.25,011459,2026-08-23 21:02:43,,201459,101760
311460,7363.95,2021-09-25 22:13:27,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2021-09,1,,REJECTED,7363.95,011460,2021-09-26 22:13:27,,201460,101761
311461,16166.00,2021-10-10 18:42:37,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2021-10,2,,VERIFIED,16166.00,011461,2021-10-13 18:42:37,synthetic-generator,201461,101762
311462,35712.35,2021-11-24 01:43:46,Synthetic payment record,AYA_PAY,PREMIUM,2021-11,3,,VERIFIED,35712.35,011462,2021-11-25 01:43:46,synthetic-generator,201462,101763
311463,39535.53,2021-12-24 04:27:04,Synthetic payment record,BANK_TRANSFER,PREMIUM,2021-12,4,,VERIFIED,39535.53,011463,2021-12-25 04:27:04,synthetic-generator,201463,101764
311464,3307.09,2022-01-09 19:21:18,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,PENDING,3307.09,011464,2022-01-11 19:21:18,,201464,101765
311465,22275.98,2022-02-23 16:39:19,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,22275.98,011465,2022-02-26 16:39:19,synthetic-generator,201465,101766
311466,35991.46,2022-03-06 23:15:42,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,PENDING,35991.46,011466,2022-03-08 23:15:42,,201466,101767
311467,16214.25,2022-04-30 19:09:18,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,VERIFIED,16214.25,011467,2022-05-03 19:09:18,synthetic-generator,201467,101768
311468,18374.54,2022-05-14 14:21:43,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,PENDING,18374.54,011468,2022-05-16 14:21:43,,201468,101769
311469,21340.14,2022-06-12 23:37:39,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,VERIFIED,21340.14,011469,2022-06-14 23:37:39,synthetic-generator,201469,101770
311470,21228.75,2022-07-07 04:26:39,Synthetic payment record,AYA_PAY,RENEWAL,2022-07,11,,VERIFIED,21228.75,011470,2022-07-08 04:26:39,synthetic-generator,201470,101771
311471,7534.90,2022-08-12 19:06:54,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-08,12,,VERIFIED,7534.90,011471,2022-08-14 19:06:54,synthetic-generator,201471,101772
311472,4563.49,2022-09-05 12:14:47,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,PENDING,4563.49,011472,2022-09-06 12:14:47,,201472,101773
311473,20100.04,2022-10-25 23:07:40,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,VERIFIED,20100.04,011473,2022-10-28 23:07:40,synthetic-generator,201473,101774
311474,18451.65,2022-11-11 07:37:22,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,18451.65,011474,2022-11-14 07:37:22,synthetic-generator,201474,101775
311475,11673.94,2022-12-20 01:03:19,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,PENDING,11673.94,011475,2022-12-23 01:03:19,,201475,101776
311476,13130.13,2023-01-11 23:45:00,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2023-01,5,,PENDING,13130.13,011476,2023-01-11 23:45:00,,201476,101777
311477,16356.11,2023-02-06 21:29:59,Synthetic payment record,WAVE_PAY,RENEWAL,2023-02,6,,VERIFIED,16356.11,011477,2023-02-09 21:29:59,synthetic-generator,201477,101778
311478,44729.68,2023-03-21 04:09:10,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,44729.68,011478,2023-03-21 04:09:10,synthetic-generator,201478,101779
311479,27035.90,2023-04-24 06:01:13,Synthetic payment record,BANK_TRANSFER,RENEWAL,2023-04,8,,VERIFIED,27035.90,011479,2023-04-24 06:01:13,synthetic-generator,201479,101780
311480,21310.95,2023-05-06 17:53:35,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,21310.95,011480,2023-05-06 17:53:35,synthetic-generator,201480,101781
311481,5982.30,2023-06-24 04:56:56,Synthetic payment record,WAVE_PAY,PREMIUM,2023-06,10,,REJECTED,5982.30,011481,2023-06-27 04:56:56,,201481,101782
311482,18958.21,2023-07-23 07:23:52,Synthetic payment record,AYA_PAY,PREMIUM,2023-07,11,,PENDING,18958.21,011482,2023-07-25 07:23:52,,201482,101783
311483,31341.56,2023-08-30 14:44:37,Synthetic payment record,BANK_TRANSFER,RENEWAL,2023-08,12,,VERIFIED,31341.56,011483,2023-09-02 14:44:37,synthetic-generator,201483,101784
311484,7359.24,2023-09-29 19:33:49,Synthetic payment record,KBZ_PAY,RENEWAL,2023-09,1,,VERIFIED,7359.24,011484,2023-09-30 19:33:49,synthetic-generator,201484,101785
311485,20907.21,2023-10-31 19:49:31,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,VERIFIED,20907.21,011485,2023-10-31 19:49:31,synthetic-generator,201485,101786
311486,38990.83,2023-11-13 20:13:40,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,38990.83,011486,2023-11-15 20:13:40,synthetic-generator,201486,101787
311487,18864.75,2023-12-21 13:55:59,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,VERIFIED,18864.75,011487,2023-12-22 13:55:59,synthetic-generator,201487,101788
311488,9774.65,2024-01-08 04:27:12,Synthetic payment record,KBZ_PAY,RENEWAL,2024-01,5,,VERIFIED,9774.65,011488,2024-01-08 04:27:12,synthetic-generator,201488,101789
311489,15725.89,2024-02-26 17:55:22,Synthetic payment record,WAVE_PAY,RENEWAL,2024-02,6,,VERIFIED,15725.89,011489,2024-02-26 17:55:22,synthetic-generator,201489,101790
311490,12341.02,2024-03-08 21:34:44,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,REJECTED,12341.02,011490,2024-03-11 21:34:44,,201490,101791
311491,15395.79,2024-04-16 19:01:12,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2024-04,8,,VERIFIED,15395.79,011491,2024-04-19 19:01:12,synthetic-generator,201491,101792
311492,6506.45,2024-05-21 20:10:29,Synthetic payment record,KBZ_PAY,PREMIUM,2024-05,9,,VERIFIED,6506.45,011492,2024-05-24 20:10:29,synthetic-generator,201492,101793
311493,32534.44,2024-06-07 20:55:21,Synthetic payment record,WAVE_PAY,PREMIUM,2024-06,10,,REJECTED,32534.44,011493,2024-06-07 20:55:21,,201493,101794
311494,18206.79,2024-07-26 03:20:44,Synthetic payment record,AYA_PAY,PREMIUM,2024-07,11,,VERIFIED,18206.79,011494,2024-07-26 03:20:44,synthetic-generator,201494,101795
311495,5612.98,2024-08-24 08:13:25,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,5612.98,011495,2024-08-26 08:13:25,synthetic-generator,201495,101796
311496,11969.26,2024-09-08 16:59:05,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,11969.26,011496,2024-09-08 16:59:05,synthetic-generator,201496,101797
311497,31000.67,2024-10-23 09:16:36,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,VERIFIED,31000.67,011497,2024-10-25 09:16:36,synthetic-generator,201497,101798
311498,10604.10,2024-11-27 23:29:09,Synthetic payment record,AYA_PAY,RENEWAL,2024-11,3,,VERIFIED,10604.10,011498,2024-11-28 23:29:09,synthetic-generator,201498,101799
311499,14190.84,2024-12-08 11:25:45,Synthetic payment record,BANK_TRANSFER,RENEWAL,2024-12,4,,VERIFIED,14190.84,011499,2024-12-10 11:25:45,synthetic-generator,201499,101800
311500,2880.02,2025-01-09 21:19:18,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,2880.02,011500,2025-01-11 21:19:18,synthetic-generator,201500,101801
311501,4474.48,2025-02-22 02:15:09,Synthetic payment record,WAVE_PAY,PREMIUM,2025-02,6,,VERIFIED,4474.48,011501,2025-02-23 02:15:09,synthetic-generator,201501,101802
311502,41337.62,2025-03-29 09:19:17,Synthetic payment record,AYA_PAY,RENEWAL,2025-03,7,,VERIFIED,41337.62,011502,2025-03-31 09:19:17,synthetic-generator,201502,101803
311503,22283.81,2025-04-13 07:38:26,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-04,8,,VERIFIED,22283.81,011503,2025-04-13 07:38:26,synthetic-generator,201503,101804
311504,22773.86,2025-05-28 06:42:40,Synthetic payment record,KBZ_PAY,PREMIUM,2025-05,9,,VERIFIED,22773.86,011504,2025-05-30 06:42:40,synthetic-generator,201504,101805
311505,21401.24,2025-06-25 13:10:16,Synthetic payment record,WAVE_PAY,PREMIUM,2025-06,10,,VERIFIED,21401.24,011505,2025-06-27 13:10:16,synthetic-generator,201505,101806
311506,11769.13,2025-07-30 19:28:58,Synthetic payment record,AYA_PAY,RENEWAL,2025-07,11,,VERIFIED,11769.13,011506,2025-08-02 19:28:58,synthetic-generator,201506,101807
311507,16056.03,2025-08-03 01:28:16,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-08,12,,VERIFIED,16056.03,011507,2025-08-03 01:28:16,synthetic-generator,201507,101808
311508,9022.81,2025-09-13 08:44:19,Synthetic payment record,KBZ_PAY,PREMIUM,2025-09,1,,VERIFIED,9022.81,011508,2025-09-13 08:44:19,synthetic-generator,201508,101809
311509,12675.76,2025-10-26 06:30:09,Synthetic payment record,WAVE_PAY,RENEWAL,2025-10,2,,PENDING,12675.76,011509,2025-10-28 06:30:09,,201509,101810
311510,5443.96,2025-11-24 11:20:12,Synthetic payment record,AYA_PAY,PREMIUM,2025-11,3,,REJECTED,5443.96,011510,2025-11-26 11:20:12,,201510,101811
311511,13638.35,2025-12-15 15:36:17,Synthetic payment record,BANK_TRANSFER,PREMIUM,2025-12,4,,VERIFIED,13638.35,011511,2025-12-15 15:36:17,synthetic-generator,201511,101812
311512,9044.07,2026-01-17 06:10:09,Synthetic payment record,KBZ_PAY,PREMIUM,2026-01,5,,VERIFIED,9044.07,011512,2026-01-18 06:10:09,synthetic-generator,201512,101813
311513,23353.32,2026-02-28 05:52:54,Synthetic payment record,WAVE_PAY,PREMIUM,2026-02,6,,VERIFIED,23353.32,011513,2026-03-03 05:52:54,synthetic-generator,201513,101814
311514,29475.43,2026-03-13 18:54:46,Synthetic payment record,AYA_PAY,RENEWAL,2026-03,7,,VERIFIED,29475.43,011514,2026-03-15 18:54:46,synthetic-generator,201514,101815
311515,68059.78,2026-04-07 16:30:57,Synthetic payment record,BANK_TRANSFER,PREMIUM,2026-04,8,,PENDING,68059.78,011515,2026-04-08 16:30:57,,201515,101816
311516,13844.92,2026-05-21 18:54:18,Synthetic payment record,KBZ_PAY,PREMIUM,2026-05,9,,VERIFIED,13844.92,011516,2026-05-22 18:54:18,synthetic-generator,201516,101817
311517,28337.70,2026-06-25 16:38:44,Synthetic payment record,WAVE_PAY,CLAIM_PAYOUT,2026-06,10,,VERIFIED,28337.70,011517,2026-06-28 16:38:44,synthetic-generator,201517,101818
311518,20021.18,2026-07-09 16:18:32,Synthetic payment record,AYA_PAY,PREMIUM,2026-07,11,,VERIFIED,20021.18,011518,2026-07-12 16:18:32,synthetic-generator,201518,101819
311519,15394.65,2026-08-08 04:51:03,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2026-08,12,,VERIFIED,15394.65,011519,2026-08-09 04:51:03,synthetic-generator,201519,101820
311520,3035.21,2021-09-06 10:25:54,Synthetic payment record,KBZ_PAY,PREMIUM,2021-09,1,,PENDING,3035.21,011520,2021-09-07 10:25:54,,201520,101821
311521,12517.48,2021-10-30 08:29:53,Synthetic payment record,WAVE_PAY,PREMIUM,2021-10,2,,VERIFIED,12517.48,011521,2021-11-01 08:29:53,synthetic-generator,201521,101822
311522,12983.56,2021-11-02 08:12:42,Synthetic payment record,AYA_PAY,RENEWAL,2021-11,3,,VERIFIED,12983.56,011522,2021-11-04 08:12:42,synthetic-generator,201522,101823
311523,41746.13,2021-12-24 01:58:52,Synthetic payment record,BANK_TRANSFER,RENEWAL,2021-12,4,,VERIFIED,41746.13,011523,2021-12-26 01:58:52,synthetic-generator,201523,101824
311524,3229.21,2022-01-11 08:50:37,Synthetic payment record,KBZ_PAY,PREMIUM,2022-01,5,,VERIFIED,3229.21,011524,2022-01-14 08:50:37,synthetic-generator,201524,101825
311525,25682.54,2022-02-03 23:30:58,Synthetic payment record,WAVE_PAY,PREMIUM,2022-02,6,,VERIFIED,25682.54,011525,2022-02-03 23:30:58,synthetic-generator,201525,101826
311526,13435.27,2022-03-31 15:26:54,Synthetic payment record,AYA_PAY,PREMIUM,2022-03,7,,VERIFIED,13435.27,011526,2022-04-01 15:26:54,synthetic-generator,201526,101827
311527,44386.28,2022-04-11 22:34:25,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-04,8,,PENDING,44386.28,011527,2022-04-14 22:34:25,,201527,101828
311528,7860.84,2022-05-25 15:47:44,Synthetic payment record,KBZ_PAY,PREMIUM,2022-05,9,,VERIFIED,7860.84,011528,2022-05-27 15:47:44,synthetic-generator,201528,101829
311529,22625.90,2022-06-28 00:49:58,Synthetic payment record,WAVE_PAY,PREMIUM,2022-06,10,,PENDING,22625.90,011529,2022-06-28 00:49:58,,201529,101830
311530,13770.89,2022-07-24 06:36:03,Synthetic payment record,AYA_PAY,PREMIUM,2022-07,11,,VERIFIED,13770.89,011530,2022-07-25 06:36:03,synthetic-generator,201530,101831
311531,13719.61,2022-08-26 17:47:08,Synthetic payment record,BANK_TRANSFER,CLAIM_PAYOUT,2022-08,12,,VERIFIED,13719.61,011531,2022-08-28 17:47:08,synthetic-generator,201531,101832
311532,6272.59,2022-09-23 13:27:46,Synthetic payment record,KBZ_PAY,PREMIUM,2022-09,1,,VERIFIED,6272.59,011532,2022-09-26 13:27:46,synthetic-generator,201532,101833
311533,9512.30,2022-10-10 15:35:04,Synthetic payment record,WAVE_PAY,PREMIUM,2022-10,2,,REJECTED,9512.30,011533,2022-10-13 15:35:04,,201533,101834
311534,6994.75,2022-11-26 06:32:02,Synthetic payment record,AYA_PAY,PREMIUM,2022-11,3,,VERIFIED,6994.75,011534,2022-11-29 06:32:02,synthetic-generator,201534,101835
311535,43145.63,2022-12-25 22:30:34,Synthetic payment record,BANK_TRANSFER,PREMIUM,2022-12,4,,PENDING,43145.63,011535,2022-12-27 22:30:34,,201535,101836
311536,2610.56,2023-01-03 08:03:51,Synthetic payment record,KBZ_PAY,CLAIM_PAYOUT,2023-01,5,,VERIFIED,2610.56,011536,2023-01-04 08:03:51,synthetic-generator,201536,101837
311537,23755.86,2023-02-16 04:00:20,Synthetic payment record,WAVE_PAY,RENEWAL,2023-02,6,,PENDING,23755.86,011537,2023-02-16 04:00:20,,201537,101838
311538,32159.20,2023-03-08 19:39:00,Synthetic payment record,AYA_PAY,PREMIUM,2023-03,7,,VERIFIED,32159.20,011538,2023-03-11 19:39:00,synthetic-generator,201538,101839
311539,38380.78,2023-04-24 21:30:28,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-04,8,,VERIFIED,38380.78,011539,2023-04-25 21:30:28,synthetic-generator,201539,101840
311540,3430.77,2023-05-28 21:36:03,Synthetic payment record,KBZ_PAY,PREMIUM,2023-05,9,,VERIFIED,3430.77,011540,2023-05-30 21:36:03,synthetic-generator,201540,101841
311541,10504.52,2023-06-26 23:27:06,Synthetic payment record,WAVE_PAY,RENEWAL,2023-06,10,,VERIFIED,10504.52,011541,2023-06-28 23:27:06,synthetic-generator,201541,101842
311542,9313.88,2023-07-14 14:02:02,Synthetic payment record,AYA_PAY,CLAIM_PAYOUT,2023-07,11,,VERIFIED,9313.88,011542,2023-07-16 14:02:02,synthetic-generator,201542,101843
311543,18835.55,2023-08-01 14:24:13,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-08,12,,VERIFIED,18835.55,011543,2023-08-02 14:24:13,synthetic-generator,201543,101844
311544,12936.44,2023-09-14 22:33:29,Synthetic payment record,KBZ_PAY,PREMIUM,2023-09,1,,VERIFIED,12936.44,011544,2023-09-17 22:33:29,synthetic-generator,201544,101845
311545,20238.37,2023-10-18 13:37:05,Synthetic payment record,WAVE_PAY,PREMIUM,2023-10,2,,PENDING,20238.37,011545,2023-10-18 13:37:05,,201545,101846
311546,22117.04,2023-11-13 14:30:56,Synthetic payment record,AYA_PAY,PREMIUM,2023-11,3,,VERIFIED,22117.04,011546,2023-11-13 14:30:56,synthetic-generator,201546,101847
311547,52568.71,2023-12-09 20:34:02,Synthetic payment record,BANK_TRANSFER,PREMIUM,2023-12,4,,PENDING,52568.71,011547,2023-12-10 20:34:02,,201547,101848
311548,8874.72,2024-01-08 21:04:47,Synthetic payment record,KBZ_PAY,PREMIUM,2024-01,5,,VERIFIED,8874.72,011548,2024-01-10 21:04:47,synthetic-generator,201548,101849
311549,9579.65,2024-02-21 01:08:18,Synthetic payment record,WAVE_PAY,PREMIUM,2024-02,6,,VERIFIED,9579.65,011549,2024-02-22 01:08:18,synthetic-generator,201549,101850
311550,17194.41,2024-03-31 09:55:31,Synthetic payment record,AYA_PAY,PREMIUM,2024-03,7,,VERIFIED,17194.41,011550,2024-04-03 09:55:31,synthetic-generator,201550,101851
311551,33076.42,2024-04-01 00:43:42,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-04,8,,VERIFIED,33076.42,011551,2024-04-01 00:43:42,synthetic-generator,201551,101852
311552,22811.07,2024-05-02 11:15:22,Synthetic payment record,KBZ_PAY,RENEWAL,2024-05,9,,VERIFIED,22811.07,011552,2024-05-02 11:15:22,synthetic-generator,201552,101853
311553,4741.89,2024-06-18 18:13:24,Synthetic payment record,WAVE_PAY,RENEWAL,2024-06,10,,VERIFIED,4741.89,011553,2024-06-19 18:13:24,synthetic-generator,201553,101854
311554,20633.23,2024-07-13 10:25:19,Synthetic payment record,AYA_PAY,RENEWAL,2024-07,11,,VERIFIED,20633.23,011554,2024-07-13 10:25:19,synthetic-generator,201554,101855
311555,24417.25,2024-08-25 19:01:50,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-08,12,,VERIFIED,24417.25,011555,2024-08-26 19:01:50,synthetic-generator,201555,101856
311556,3393.61,2024-09-02 14:45:11,Synthetic payment record,KBZ_PAY,PREMIUM,2024-09,1,,VERIFIED,3393.61,011556,2024-09-03 14:45:11,synthetic-generator,201556,101857
311557,9647.38,2024-10-21 00:46:51,Synthetic payment record,WAVE_PAY,PREMIUM,2024-10,2,,PENDING,9647.38,011557,2024-10-23 00:46:51,,201557,101858
311558,39667.05,2024-11-27 22:44:09,Synthetic payment record,AYA_PAY,PREMIUM,2024-11,3,,VERIFIED,39667.05,011558,2024-11-28 22:44:09,synthetic-generator,201558,101859
311559,65718.53,2024-12-19 20:37:53,Synthetic payment record,BANK_TRANSFER,PREMIUM,2024-12,4,,VERIFIED,65718.53,011559,2024-12-21 20:37:53,synthetic-generator,201559,101860
311560,2607.93,2025-01-12 01:49:53,Synthetic payment record,KBZ_PAY,PREMIUM,2025-01,5,,VERIFIED,2607.93,011560,2025-01-15 01:49:53,synthetic-generator,201560,101861
311561,16058.11,2025-02-18 01:44:57,Synthetic payment record,WAVE_PAY,RENEWAL,2025-02,6,,VERIFIED,16058.11,011561,2025-02-19 01:44:57,synthetic-generator,201561,101862
